Equipment_Slot,SS_Equipment,System,Level,Level_Number,Unlock_Requirement,Relic_Core_Cost,Eternal_Core_Cost,Void_Core_Cost,Chaos_Core_Cost,Xeno_Transmute_Core_Cost,Base_Tech_Materials_Cost,Fodder_Rarity,Fodder_Item,Fodder_Quantity,Unlock_Name,Effect,Trigger_Condition,Trigger_Cooldown,Release_Status,Data_Status,Source_Name,Source_URL
Gloves,Moonscar Bracer - Starforged Havoc,Chaos Fusion,CF6,6,4 total Eternal + Void Astral Forge stars required,4,0,0,100,0,0,Epic,Chaos Gauntlet,2,Crit Damage,Additional +60% Crit Damage.,,,Released,Effect/stat values modeled from current sIO Tools snapshot; exact in-game unlock title may differ,Google Drive SS gear chart; current sIO Tools data snapshot; official release history,https://drive.google.com/file/d/1Sg8uUEe_VGD3o0YSum_w86Ob9vloHVs5; https://apps.apple.com/us/app/survivor-io/id1528941310
Gloves,Moonscar Bracer - Starforged Havoc,Chaos Fusion,CF7,7,6 total Eternal + Void Astral Forge stars required,6,0,0,150,0,0,Legend,Chaos Gauntlet,1,Max Level,+5 maximum equipment levels.,,,Released,Effect/stat values modeled from current sIO Tools snapshot; exact in-game unlock title may differ,Google Drive SS gear chart; current sIO Tools data snapshot; official release history,https://drive.google.com/file/d/1Sg8uUEe_VGD3o0YSum_w86Ob9vloHVs5; https://apps.apple.com/us/app/survivor-io/id1528941310
Gloves,Moonscar Bracer - Starforged Havoc,Chaos Fusion,CF8,8,6 total Eternal + Void Astral Forge stars required,6,0,0,150,0,0,Legend,Chaos Gauntlet,1,Poisoned Damage,+30% damage to Poisoned targets.,,,Released,Effect/stat values modeled from current sIO Tools snapshot; exact in-game unlock title may differ,Google Drive SS gear chart; current sIO Tools data snapshot; official release history,https://drive.google.com/file/d/1Sg8uUEe_VGD3o0YSum_w86Ob9vloHVs5; https://apps.apple.com/us/app/survivor-io/id1528941310
Gloves,Moonscar Bracer - Starforged Havoc,Chaos Fusion,CF9,9,8 total Eternal + Void Astral Forge stars required,8,0,0,200,0,0,Legend,Chaos Gauntlet,1,Max Level,+10 maximum equipment levels.,,,Released,Effect/stat values modeled from current sIO Tools snapshot; exact in-game unlock title may differ,Google Drive SS gear chart; current sIO Tools data snapshot; official release history,https://drive.google.com/file/d/1Sg8uUEe_VGD3o0YSum_w86Ob9vloHVs5; https://apps.apple.com/us/app/survivor-io/id1528941310
Gloves,Moonscar Bracer - Starforged Havoc,Chaos Fusion,CF10,10,8 total Eternal + Void Astral Forge stars required,8,0,0,200,0,0,Legend,Chaos Gauntlet,1,Mega Crit Upgrade,"+60% Crit Damage, +40% Crit Rate and +20% Shield Damage.",,,Released,Effect/stat values modeled from current sIO Tools snapshot; exact in-game unlock title may differ,Google Drive SS gear chart; current sIO Tools data snapshot; official release history,https://drive.google.com/file/d/1Sg8uUEe_VGD3o0YSum_w86Ob9vloHVs5; https://apps.apple.com/us/app/survivor-io/id1528941310
Gloves,Moonscar Bracer - Starforged Havoc,Xeno Transmute,XT1,1,E4 + V4 on this SS equipment; Xeno levels progress sequentially,0,40,0,0,1,0,,,0,Projected Xeno Unlock / Chill,Projected standard XT1 cost. Chill would be the default elemental effect; gear-specific skill and trigger are not available.,,,Not released; no gear-specific Xeno track in current source snapshot,Projected standard Xeno cost pattern only; this gear's Xeno track is not released/present in the current source snapshot,Google Drive Xeno guide; current sIO Tools snapshot; official release history,https://apps.apple.com/us/app/survivor-io/id1528941310; https://clashiverse.com/survivor-io-xeno-transmute-guide/
Gloves,Moonscar Bracer - Starforged Havoc,Xeno Transmute,XT2,2,E4 + V4 on this SS equipment; Xeno levels progress sequentially,0,40,0,0,1,0,,,0,Projected Xeno Progression,Projected standard XT2 cost; gear-specific effect is not available.,,,Not released; no gear-specific Xeno track in current source snapshot,Projected standard Xeno cost pattern only; this gear's Xeno track is not released/present in the current source snapshot,Google Drive Xeno guide; current sIO Tools snapshot; official release history,https://apps.apple.com/us/app/survivor-io/id1528941310; https://clashiverse.com/survivor-io-xeno-transmute-guide/
Gloves,Moonscar Bracer - Starforged Havoc,Xeno Transmute,XT3,3,E4 + V4 on this SS equipment; Xeno levels progress sequentially,0,0,80,0,2,0,,,0,Projected Poison Unlock,Projected standard XT3 cost. Poison is the second generic elemental-effect option.,,,Not released; no gear-specific Xeno track in current source snapshot,Projected standard Xeno cost pattern only; this gear's Xeno track is not released/present in the current source snapshot,Google Drive Xeno guide; current sIO Tools snapshot; official release history,https://apps.apple.com/us/app/survivor-io/id1528941310; https://clashiverse.com/survivor-io-xeno-transmute-guide/
Gloves,Moonscar Bracer - Starforged Havoc,Xeno Transmute,XT4,4,E4 + V4 on this SS equipment; Xeno levels progress sequentially,0,80,0,0,2,0,,,0,Projected Xeno Progression,Projected standard XT4 cost; gear-specific effect is not available.,,,Not released; no gear-specific Xeno track in current source snapshot,Projected standard Xeno cost pattern only; this gear's Xeno track is not released/present in the current source snapshot,Google Drive Xeno guide; current sIO Tools snapshot; official release history,https://apps.apple.com/us/app/survivor-io/id1528941310; https://clashiverse.com/survivor-io-xeno-transmute-guide/
Gloves,Moonscar Bracer - Starforged Havoc,Xeno Transmute,XT5,5,E4 + V4 on this SS equipment; Xeno levels progress sequentially,0,0,100,0,4,0,,,0,Projected Transmute Damage,Projected standard XT5 cost; generic trigger-damage enhancement.,,,Not released; no gear-specific Xeno track in current source snapshot,Projected standard Xeno cost pattern only; this gear's Xeno track is not released/present in the current source snapshot,Google Drive Xeno guide; current sIO Tools snapshot; official release history,https://apps.apple.com/us/app/survivor-io/id1528941310; https://clashiverse.com/survivor-io-xeno-transmute-guide/
Gloves,Moonscar Bracer - Starforged Havoc,Xeno Transmute,XT6,6,E4 + V4 on this SS equipment; Xeno levels progress sequentially,0,100,0,0,4,0,,,0,Projected Trigger II,Projected standard XT6 cost; gear-specific second trigger is not available.,,,Not released; no gear-specific Xeno track in current source snapshot,Projected standard Xeno cost pattern only; this gear's Xeno track is not released/present in the current source snapshot,Google Drive Xeno guide; current sIO Tools snapshot; official release history,https://apps.apple.com/us/app/survivor-io/id1528941310; https://clashiverse.com/survivor-io-xeno-transmute-guide/
Gloves,Moonscar Bracer - Starforged Havoc,Xeno Transmute,XT7,7,E4 + V4 on this SS equipment; Xeno levels progress sequentially,0,0,100,0,4,0,,,0,Projected Weaken Unlock,Projected standard XT7 cost. Weaken is the third generic elemental-effect option.,,,Not released; no gear-specific Xeno track in current source snapshot,Projected standard Xeno cost pattern only; this gear's Xeno track is not released/present in the current source snapshot,Google Drive Xeno guide; current sIO Tools snapshot; official release history,https://apps.apple.com/us/app/survivor-io/id1528941310; https://clashiverse.com/survivor-io-xeno-transmute-guide/
Gloves,Moonscar Bracer - Starforged Havoc,Xeno Transmute,XT8,8,E4 + V4 on this SS equipment; Xeno levels progress sequentially,0,150,0,0,6,0,,,0,Projected Xeno Progression,Projected standard XT8 cost; gear-specific effect is not available.,,,Not released; no gear-specific Xeno track in current source snapshot,Projected standard Xeno cost pattern only; this gear's Xeno track is not released/present in the current source snapshot,Google Drive Xeno guide; current sIO Tools snapshot; official release history,https://apps.apple.com/us/app/survivor-io/id1528941310; https://clashiverse.com/survivor-io-xeno-transmute-guide/
Gloves,Moonscar Bracer - Starforged Havoc,Xeno Transmute,XT9,9,E4 + V4 on this SS equipment; Xeno levels progress sequentially,0,0,150,0,6,0,,,0,Projected Xeno Progression,Projected standard XT9 cost; gear-specific effect is not available.,,,Not released; no gear-specific Xeno track in current source snapshot,Projected standard Xeno cost pattern only; this gear's Xeno track is not released/present in the current source snapshot,Google Drive Xeno guide; current sIO Tools snapshot; official release history,https://apps.apple.com/us/app/survivor-io/id1528941310; https://clashiverse.com/survivor-io-xeno-transmute-guide/
Gloves,Moonscar Bracer - Starforged Havoc,Xeno Transmute,XT10,10,E4 + V4 on this SS equipment; Xeno levels progress sequentially,0,150,0,0,6,0,,,0,Projected Trigger III,Projected standard XT10 cost; gear-specific third trigger is not available.,,,Not released; no gear-specific Xeno track in current source snapshot,Projected standard Xeno cost pattern only; this gear's Xeno track is not released/present in the current source snapshot,Google Drive Xeno guide; current sIO Tools snapshot; official release history,https://apps.apple.com/us/app/survivor-io/id1528941310; https://clashiverse.com/survivor-io-xeno-transmute-guide/
Gloves,Moonscar Bracer - Starforged Havoc,Xeno Transmute,XT11,11,E4 + V4 on this SS equipment; Xeno levels progress sequentially,0,0,250,0,8,0,,,0,Projected Xeno Progression,Projected standard XT11 cost; gear-specific effect is not available.,,,Not released; no gear-specific Xeno track in current source snapshot,Projected standard Xeno cost pattern only; this gear's Xeno track is not released/present in the current source snapshot,Google Drive Xeno guide; current sIO Tools snapshot; official release history,https://apps.apple.com/us/app/survivor-io/id1528941310; https://clashiverse.com/survivor-io-xeno-transmute-guide/
Gloves,Moonscar Bracer - Starforged Havoc,Xeno Transmute,XT12,12,E4 + V4 on this SS equipment; Xeno levels progress sequentially,0,250,0,0,8,0,,,0,Projected Xeno Progression,Projected standard XT12 cost; gear-specific effect is not available.,,,Not released; no gear-specific Xeno track in current source snapshot,Projected standard Xeno cost pattern only; this gear's Xeno track is not released/present in the current source snapshot,Google Drive Xeno guide; current sIO Tools snapshot; official release history,https://apps.apple.com/us/app/survivor-io/id1528941310; https://clashiverse.com/survivor-io-xeno-transmute-guide/
Gloves,Moonscar Bracer - Starforged Havoc,Xeno Transmute,XT13,13,E4 + V4 on this SS equipment; Xeno levels progress sequentially,0,0,250,0,8,0,,,0,Projected Transmute Damage,Projected standard XT13 cost; further generic trigger-damage enhancement.,,,Not released; no gear-specific Xeno track in current source snapshot,Projected standard Xeno cost pattern only; this gear's Xeno track is not released/present in the current source snapshot,Google Drive Xeno guide; current sIO Tools snapshot; official release history,https://apps.apple.com/us/app/survivor-io/id1528941310; https://clashiverse.com/survivor-io-xeno-transmute-guide/
Boots,Glacial Warboots - Starforged Havoc,Eternal Astral Forge,E1,1,Own the SS equipment; progress sequentially on this Astral Forge path,1,10,0,0,0,500,Epic,Eternal Boots,1,Ice Armor,Gain 2% Energy Shield and +4% shield damage for each Glacial Bloodline stack.,,,Released,Exact effect text transcribed from Google Drive SS gear chart; standard SS AF costs cross-checked with wiki/current data,Google Drive SS_Gear_2025-02-06; Astral Forge chart; SurvivorIO Wiki,https://drive.google.com/file/d/1Sg8uUEe_VGD3o0YSum_w86Ob9vloHVs5; https://drive.google.com/file/d/1O5kFq3WqXZaqBRePrasOYINsJUxyVQ_c; https://survivorio.fandom.com/wiki/SS_equipment
Boots,Glacial Warboots - Starforged Havoc,Eternal Astral Forge,E2,2,Own the SS equipment; progress sequentially on this Astral Forge path,2,20,0,0,0,500,Epic,Eternal Boots,1,HP,+10% HP.,,,Released,Exact effect text transcribed from Google Drive SS gear chart; standard SS AF costs cross-checked with wiki/current data,Google Drive SS_Gear_2025-02-06; Astral Forge chart; SurvivorIO Wiki,https://drive.google.com/file/d/1Sg8uUEe_VGD3o0YSum_w86Ob9vloHVs5; https://drive.google.com/file/d/1O5kFq3WqXZaqBRePrasOYINsJUxyVQ_c; https://survivorio.fandom.com/wiki/SS_equipment
Boots,Glacial Warboots - Starforged Havoc,Eternal Astral Forge,E3,3,Own the SS equipment; progress sequentially on this Astral Forge path,3,40,0,0,0,500,Epic,Eternal Boots,2,Enhanced Ice Armor,"Shield damage +21%. For every 25% shield HP gained, Movement Speed +10%.",,,Released,Exact effect text transcribed from Google Drive SS gear chart; standard SS AF costs cross-checked with wiki/current data,Google Drive SS_Gear_2025-02-06; Astral Forge chart; SurvivorIO Wiki,https://drive.google.com/file/d/1Sg8uUEe_VGD3o0YSum_w86Ob9vloHVs5; https://drive.google.com/file/d/1O5kFq3WqXZaqBRePrasOYINsJUxyVQ_c; https://survivorio.fandom.com/wiki/SS_equipment
Boots,Glacial Warboots - Starforged Havoc,Eternal Astral Forge,E4,4,Own the SS equipment; progress sequentially on this Astral Forge path,5,60,0,0,0,500,Epic,Eternal Boots,2,Final HP,"+16,000 Final HP.",,,Released,Exact effect text transcribed from Google Drive SS gear chart; standard SS AF costs cross-checked with wiki/current data,Google Drive SS_Gear_2025-02-06; Astral Forge chart; SurvivorIO Wiki,https://drive.google.com/file/d/1Sg8uUEe_VGD3o0YSum_w86Ob9vloHVs5; https://drive.google.com/file/d/1O5kFq3WqXZaqBRePrasOYINsJUxyVQ_c; https://survivorio.fandom.com/wiki/SS_equipment
Boots,Glacial Warboots - Starforged Havoc,Eternal Astral Forge,E5,5,Own the SS equipment; progress sequentially on this Astral Forge path,8,80,0,0,0,1000,Legend,Eternal Boots,1,Rime Blast,Maximum charge stacks +1.,,,Released,Exact effect text transcribed from Google Drive SS gear chart; standard SS AF costs cross-checked with wiki/current data,Google Drive SS_Gear_2025-02-06; Astral Forge chart; SurvivorIO Wiki,https://drive.google.com/file/d/1Sg8uUEe_VGD3o0YSum_w86Ob9vloHVs5; https://drive.google.com/file/d/1O5kFq3WqXZaqBRePrasOYINsJUxyVQ_c; https://survivorio.fandom.com/wiki/SS_equipment
Boots,Glacial Warboots - Starforged Havoc,Void Astral Forge,V1,1,Own the SS equipment; progress sequentially on this Astral Forge path,1,0,10,0,0,500,Epic,Voidwaker Treads,1,HP,+10% HP.,,,Released,Exact effect text transcribed from Google Drive SS gear chart; standard SS AF costs cross-checked with wiki/current data,Google Drive SS_Gear_2025-02-06; Astral Forge chart; SurvivorIO Wiki,https://drive.google.com/file/d/1Sg8uUEe_VGD3o0YSum_w86Ob9vloHVs5; https://drive.google.com/file/d/1O5kFq3WqXZaqBRePrasOYINsJUxyVQ_c; https://survivorio.fandom.com/wiki/SS_equipment
Boots,Glacial Warboots - Starforged Havoc,Void Astral Forge,V2,2,Own the SS equipment; progress sequentially on this Astral Forge path,2,0,20,0,0,500,Epic,Voidwaker Treads,1,Frost Blast,Damage to Chilled enemies +20%.,,,Released,Exact effect text transcribed from Google Drive SS gear chart; standard SS AF costs cross-checked with wiki/current data,Google Drive SS_Gear_2025-02-06; Astral Forge chart; SurvivorIO Wiki,https://drive.google.com/file/d/1Sg8uUEe_VGD3o0YSum_w86Ob9vloHVs5; https://drive.google.com/file/d/1O5kFq3WqXZaqBRePrasOYINsJUxyVQ_c; https://survivorio.fandom.com/wiki/SS_equipment
Boots,Glacial Warboots - Starforged Havoc,Void Astral Forge,V3,3,Own the SS equipment; progress sequentially on this Astral Forge path,3,0,40,0,0,500,Epic,Voidwaker Treads,2,Final HP,"+16,000 Final HP.",,,Released,Exact effect text transcribed from Google Drive SS gear chart; standard SS AF costs cross-checked with wiki/current data,Google Drive SS_Gear_2025-02-06; Astral Forge chart; SurvivorIO Wiki,https://drive.google.com/file/d/1Sg8uUEe_VGD3o0YSum_w86Ob9vloHVs5; https://drive.google.com/file/d/1O5kFq3WqXZaqBRePrasOYINsJUxyVQ_c; https://survivorio.fandom.com/wiki/SS_equipment
Boots,Glacial Warboots - Starforged Havoc,Void Astral Forge,V4,4,Own the SS equipment; progress sequentially on this Astral Forge path,5,0,60,0,0,500,Epic,Voidwaker Treads,2,Ice Arrow,"Damage to Chilled enemies +20%. When a crystal trail reaches 30 blocks, it explodes and fires homing ice arrows that inflict Chill and 10% Vulnerability for 10 seconds; stackable.",,,Released,Exact effect text transcribed from Google Drive SS gear chart; standard SS AF costs cross-checked with wiki/current data,Google Drive SS_Gear_2025-02-06; Astral Forge chart; SurvivorIO Wiki,https://drive.google.com/file/d/1Sg8uUEe_VGD3o0YSum_w86Ob9vloHVs5; https://drive.google.com/file/d/1O5kFq3WqXZaqBRePrasOYINsJUxyVQ_c; https://survivorio.fandom.com/wiki/SS_equipment
Boots,Glacial Warboots - Starforged Havoc,Void Astral Forge,V5,5,Own the SS equipment; progress sequentially on this Astral Forge path,8,0,80,0,0,1000,Legend,Voidwaker Treads,1,Final HP,"+32,000 Final HP.",,,Released,Exact effect text transcribed from Google Drive SS gear chart; standard SS AF costs cross-checked with wiki/current data,Google Drive SS_Gear_2025-02-06; Astral Forge chart; SurvivorIO Wiki,https://drive.google.com/file/d/1Sg8uUEe_VGD3o0YSum_w86Ob9vloHVs5; https://drive.google.com/file/d/1O5kFq3WqXZaqBRePrasOYINsJUxyVQ_c; https://survivorio.fandom.com/wiki/SS_equipment
Boots,Glacial Warboots - Starforged Havoc,Chaos Fusion,CF1,1,1 total Eternal + Void Astral Forge stars required,1,0,0,20,0,0,Epic,Shoes of Confusion,1,Max Level,+5 maximum equipment levels.,,,Released,Effect/stat values modeled from current sIO Tools snapshot; exact in-game unlock title may differ,Google Drive SS gear chart; current sIO Tools data snapshot; official release history,https://drive.google.com/file/d/1Sg8uUEe_VGD3o0YSum_w86Ob9vloHVs5; https://apps.apple.com/us/app/survivor-io/id1528941310
Boots,Glacial Warboots - Starforged Havoc,Chaos Fusion,CF2,2,2 total Eternal + Void Astral Forge stars required,2,0,0,20,0,0,Epic,Shoes of Confusion,1,Shield Damage,+20% Shield Damage.,,,Released,Effect/stat values modeled from current sIO Tools snapshot; exact in-game unlock title may differ,Google Drive SS gear chart; current sIO Tools data snapshot; official release history,https://drive.google.com/file/d/1Sg8uUEe_VGD3o0YSum_w86Ob9vloHVs5; https://apps.apple.com/us/app/survivor-io/id1528941310
Boots,Glacial Warboots - Starforged Havoc,Chaos Fusion,CF3,3,3 total Eternal + Void Astral Forge stars required,3,0,0,50,0,0,Epic,Shoes of Confusion,1,Max Level,+5 maximum equipment levels.,,,Released,Effect/stat values modeled from current sIO Tools snapshot; exact in-game unlock title may differ,Google Drive SS gear chart; current sIO Tools data snapshot; official release history,https://drive.google.com/file/d/1Sg8uUEe_VGD3o0YSum_w86Ob9vloHVs5; https://apps.apple.com/us/app/survivor-io/id1528941310
Boots,Glacial Warboots - Starforged Havoc,Chaos Fusion,CF4,4,3 total Eternal + Void Astral Forge stars required,3,0,0,50,0,0,Epic,Shoes of Confusion,1,Skill Damage,+20% Skill Damage.,,,Released,Effect/stat values modeled from current sIO Tools snapshot; exact in-game unlock title may differ,Google Drive SS gear chart; current sIO Tools data snapshot; official release history,https://drive.google.com/file/d/1Sg8uUEe_VGD3o0YSum_w86Ob9vloHVs5; https://apps.apple.com/us/app/survivor-io/id1528941310
Boots,Glacial Warboots - Starforged Havoc,Chaos Fusion,CF5,5,4 total Eternal + Void Astral Forge stars required,4,0,0,100,0,0,Epic,Shoes of Confusion,2,Max Level,+5 maximum equipment levels.,,,Released,Effect/stat values modeled from current sIO Tools snapshot; exact in-game unlock title may differ,Google Drive SS gear chart; current sIO Tools data snapshot; official release history,https://drive.google.com/file/d/1Sg8uUEe_VGD3o0YSum_w86Ob9vloHVs5; https://apps.apple.com/us/app/survivor-io/id1528941310
Boots,Glacial Warboots - Starforged Havoc,Chaos Fusion,CF6,6,4 total Eternal + Void Astral Forge stars required,4,0,0,100,0,0,Epic,Shoes of Confusion,2,Unique Chaos Upgrade,"A unique CF6 mechanic exists, but its exact effect text was not present in the current calculator-data snapshot.",,,Released,"Incomplete source entry: CF6 exists, but exact effect text was not present in the current calculator snapshot",Google Drive SS gear chart; current sIO Tools data snapshot; official release history,https://drive.google.com/file/d/1Sg8uUEe_VGD3o0YSum_w86Ob9vloHVs5; https://apps.apple.com/us/app/survivor-io/id1528941310
Boots,Glacial Warboots - Starforged Havoc,Chaos Fusion,CF7,7,6 total Eternal + Void Astral Forge stars required,6,0,0,150,0,0,Legend,Shoes of Confusion,1,Max Level,+5 maximum equipment levels.,,,Released,Effect/stat values modeled from current sIO Tools snapshot; exact in-game unlock title may differ,Google Drive SS gear chart; current sIO Tools data snapshot; official release history,https://drive.google.com/file/d/1Sg8uUEe_VGD3o0YSum_w86Ob9vloHVs5; https://apps.apple.com/us/app/survivor-io/id1528941310
Boots,Glacial Warboots - Starforged Havoc,Chaos Fusion,CF8,8,6 total Eternal + Void Astral Forge stars required,6,0,0,150,0,0,Legend,Shoes of Confusion,1,Chilled Damage,+30% damage to Chilled targets.,,,Released,Effect/stat values modeled from current sIO Tools snapshot; exact in-game unlock title may differ,Google Drive SS gear chart; current sIO Tools data snapshot; official release history,https://drive.google.com/file/d/1Sg8uUEe_VGD3o0YSum_w86Ob9vloHVs5; https://apps.apple.com/us/app/survivor-io/id1528941310
Boots,Glacial Warboots - Starforged Havoc,Chaos Fusion,CF9,9,8 total Eternal + Void Astral Forge stars required,8,0,0,200,0,0,Legend,Shoes of Confusion,1,Max Level,+10 maximum equipment levels.,,,Released,Effect/stat values modeled from current sIO Tools snapshot; exact in-game unlock title may differ,Google Drive SS gear chart; current sIO Tools data snapshot; official release history,https://drive.google.com/file/d/1Sg8uUEe_VGD3o0YSum_w86Ob9vloHVs5; https://apps.apple.com/us/app/survivor-io/id1528941310
Boots,Glacial Warboots - Starforged Havoc,Chaos Fusion,CF10,10,8 total Eternal + Void Astral Forge stars required,8,0,0,200,0,0,Legend,Shoes of Confusion,1,Chilled Damage,Additional +30% damage to Chilled targets.,,,Released,Effect/stat values modeled from current sIO Tools snapshot; exact in-game unlock title may differ,Google Drive SS gear chart; current sIO Tools data snapshot; official release history,https://drive.google.com/file/d/1Sg8uUEe_VGD3o0YSum_w86Ob9vloHVs5; https://apps.apple.com/us/app/survivor-io/id1528941310
Boots,Glacial Warboots - Starforged Havoc,Xeno Transmute,XT1,1,E4 + V4 on this SS equipment; Xeno levels progress sequentially,0,40,0,0,1,0,,,0,Projected Xeno Unlock / Chill,Projected standard XT1 cost. Chill would be the default elemental effect; gear-specific skill and trigger are not available.,,,Not released; no gear-specific Xeno track in current source snapshot,Projected standard Xeno cost pattern only; this gear's Xeno track is not released/present in the current source snapshot,Google Drive Xeno guide; current sIO Tools snapshot; official release history,https://apps.apple.com/us/app/survivor-io/id1528941310; https://clashiverse.com/survivor-io-xeno-transmute-guide/
Boots,Glacial Warboots - Starforged Havoc,Xeno Transmute,XT2,2,E4 + V4 on this SS equipment; Xeno levels progress sequentially,0,40,0,0,1,0,,,0,Projected Xeno Progression,Projected standard XT2 cost; gear-specific effect is not available.,,,Not released; no gear-specific Xeno track in current source snapshot,Projected standard Xeno cost pattern only; this gear's Xeno track is not released/present in the current source snapshot,Google Drive Xeno guide; current sIO Tools snapshot; official release history,https://apps.apple.com/us/app/survivor-io/id1528941310; https://clashiverse.com/survivor-io-xeno-transmute-guide/
Boots,Glacial Warboots - Starforged Havoc,Xeno Transmute,XT3,3,E4 + V4 on this SS equipment; Xeno levels progress sequentially,0,0,80,0,2,0,,,0,Projected Poison Unlock,Projected standard XT3 cost. Poison is the second generic elemental-effect option.,,,Not released; no gear-specific Xeno track in current source snapshot,Projected standard Xeno cost pattern only; this gear's Xeno track is not released/present in the current source snapshot,Google Drive Xeno guide; current sIO Tools snapshot; official release history,https://apps.apple.com/us/app/survivor-io/id1528941310; https://clashiverse.com/survivor-io-xeno-transmute-guide/
Boots,Glacial Warboots - Starforged Havoc,Xeno Transmute,XT4,4,E4 + V4 on this SS equipment; Xeno levels progress sequentially,0,80,0,0,2,0,,,0,Projected Xeno Progression,Projected standard XT4 cost; gear-specific effect is not available.,,,Not released; no gear-specific Xeno track in current source snapshot,Projected standard Xeno cost pattern only; this gear's Xeno track is not released/present in the current source snapshot,Google Drive Xeno guide; current sIO Tools snapshot; official release history,https://apps.apple.com/us/app/survivor-io/id1528941310; https://clashiverse.com/survivor-io-xeno-transmute-guide/
Boots,Glacial Warboots - Starforged Havoc,Xeno Transmute,XT5,5,E4 + V4 on this SS equipment; Xeno levels progress sequentially,0,0,100,0,4,0,,,0,Projected Transmute Damage,Projected standard XT5 cost; generic trigger-damage enhancement.,,,Not released; no gear-specific Xeno track in current source snapshot,Projected standard Xeno cost pattern only; this gear's Xeno track is not released/present in the current source snapshot,Google Drive Xeno guide; current sIO Tools snapshot; official release history,https://apps.apple.com/us/app/survivor-io/id1528941310; https://clashiverse.com/survivor-io-xeno-transmute-guide/
Boots,Glacial Warboots - Starforged Havoc,Xeno Transmute,XT6,6,E4 + V4 on this SS equipment; Xeno levels progress sequentially,0,100,0,0,4,0,,,0,Projected Trigger II,Projected standard XT6 cost; gear-specific second trigger is not available.,,,Not released; no gear-specific Xeno track in current source snapshot,Projected standard Xeno cost pattern only; this gear's Xeno track is not released/present in the current source snapshot,Google Drive Xeno guide; current sIO Tools snapshot; official release history,https://apps.apple.com/us/app/survivor-io/id1528941310; https://clashiverse.com/survivor-io-xeno-transmute-guide/
Boots,Glacial Warboots - Starforged Havoc,Xeno Transmute,XT7,7,E4 + V4 on this SS equipment; Xeno levels progress sequentially,0,0,100,0,4,0,,,0,Projected Weaken Unlock,Projected standard XT7 cost. Weaken is the third generic elemental-effect option.,,,Not released; no gear-specific Xeno track in current source snapshot,Projected standard Xeno cost pattern only; this gear's Xeno track is not released/present in the current source snapshot,Google Drive Xeno guide; current sIO Tools snapshot; official release history,https://apps.apple.com/us/app/survivor-io/id1528941310; https://clashiverse.com/survivor-io-xeno-transmute-guide/
Boots,Glacial Warboots - Starforged Havoc,Xeno Transmute,XT8,8,E4 + V4 on this SS equipment; Xeno levels progress sequentially,0,150,0,0,6,0,,,0,Projected Xeno Progression,Projected standard XT8 cost; gear-specific effect is not available.,,,Not released; no gear-specific Xeno track in current source snapshot,Projected standard Xeno cost pattern only; this gear's Xeno track is not released/present in the current source snapshot,Google Drive Xeno guide; current sIO Tools snapshot; official release history,https://apps.apple.com/us/app/survivor-io/id1528941310; https://clashiverse.com/survivor-io-xeno-transmute-guide/
Boots,Glacial Warboots - Starforged Havoc,Xeno Transmute,XT9,9,E4 + V4 on this SS equipment; Xeno levels progress sequentially,0,0,150,0,6,0,,,0,Projected Xeno Progression,Projected standard XT9 cost; gear-specific effect is not available.,,,Not released; no gear-specific Xeno track in current source snapshot,Projected standard Xeno cost pattern only; this gear's Xeno track is not released/present in the current source snapshot,Google Drive Xeno guide; current sIO Tools snapshot; official release history,https://apps.apple.com/us/app/survivor-io/id1528941310; https://clashiverse.com/survivor-io-xeno-transmute-guide/
Boots,Glacial Warboots - Starforged Havoc,Xeno Transmute,XT10,10,E4 + V4 on this SS equipment; Xeno levels progress sequentially,0,150,0,0,6,0,,,0,Projected Trigger III,Projected standard XT10 cost; gear-specific third trigger is not available.,,,Not released; no gear-specific Xeno track in current source snapshot,Projected standard Xeno cost pattern only; this gear's Xeno track is not released/present in the current source snapshot,Google Drive Xeno guide; current sIO Tools snapshot; official release history,https://apps.apple.com/us/app/survivor-io/id1528941310; https://clashiverse.com/survivor-io-xeno-transmute-guide/
Boots,Glacial Warboots - Starforged Havoc,Xeno Transmute,XT11,11,E4 + V4 on this SS equipment; Xeno levels progress sequentially,0,0,250,0,8,0,,,0,Projected Xeno Progression,Projected standard XT11 cost; gear-specific effect is not available.,,,Not released; no gear-specific Xeno track in current source snapshot,Projected standard Xeno cost pattern only; this gear's Xeno track is not released/present in the current source snapshot,Google Drive Xeno guide; current sIO Tools snapshot; official release history,https://apps.apple.com/us/app/survivor-io/id1528941310; https://clashiverse.com/survivor-io-xeno-transmute-guide/
Boots,Glacial Warboots - Starforged Havoc,Xeno Transmute,XT12,12,E4 + V4 on this SS equipment; Xeno levels progress sequentially,0,250,0,0,8,0,,,0,Projected Xeno Progression,Projected standard XT12 cost; gear-specific effect is not available.,,,Not released; no gear-specific Xeno track in current source snapshot,Projected standard Xeno cost pattern only; this gear's Xeno track is not released/present in the current source snapshot,Google Drive Xeno guide; current sIO Tools snapshot; official release history,https://apps.apple.com/us/app/survivor-io/id1528941310; https://clashiverse.com/survivor-io-xeno-transmute-guide/
