Item_ID,Item_Name,Description,Primary_Category,Subcategory,Item_Kind,Is_Spendable_or_Consumable,Is_Choice_Item,Is_Random_Reward,Selection_Behavior,Lifecycle,Rarity,Faction,Equipment_Slot,DPS_Relevance,Optimizer_Bucket,Icon_Path,Data_Status,Source_URLs
9001,æ«ä¸æé©¬ç¢ç,å¯ç¨äºè½½å ·âæ«ä¸æé©¬âçåææåæ,Other Items,Unclassified / Reference,Other,No,No,No,,Permanent / Recurring,,,,No or unknown,ReferenceOnly,Vehicle/jiangshima,Exact localized item name/description from supplied snapshot; category fields are normalized for the optimizer.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
9003,çµå¨å¹³è¡¡è½¦ç¢ç,å¯ç¨äºè½½å ·âçµå¨å¹³è¡¡è½¦âçåææåæ,Other Items,Unclassified / Reference,Other,No,No,No,,Permanent / Recurring,,,,No or unknown,ReferenceOnly,Vehicle/pinghengche,Exact localized item name/description from supplied snapshot; category fields are normalized for the optimizer.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
9004,ç§ææ»æ¿ç¢ç,å¯ç¨äºè½½å ·âç§ææ»æ¿âçåææåæ,Other Items,Unclassified / Reference,Other,No,No,No,,Permanent / Recurring,,,,No or unknown,ReferenceOnly,Vehicle/penqihuaban,Exact localized item name/description from supplied snapshot; category fields are normalized for the optimizer.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
9006,é¶ä»¶å®ç®±é¥å,ç¨äºå¼å¯é¶ä»¶å®ç®±,Other Items,Unclassified / Reference,Other,No,No,No,,Permanent / Recurring,,,,No or unknown,ReferenceOnly,ItemCommon/Currency_VehicleBox,Exact localized item name/description from supplied snapshot; category fields are normalized for the optimizer.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
20001,Weapon Design,Used to level up weapons,Upgrade Materials,General Upgrade Material,Material,Yes,No,No,Consumed by upgrade/system,Permanent / Recurring,,,Weapon,No or unknown,ReferenceOnly,ItemCommon/scroll_20001,Exact localized item name/description from supplied snapshot; category fields are normalized for the optimizer.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
20002,Clothing Design,Used to level up clothing,Upgrade Materials,General Upgrade Material,Material,Yes,No,No,Consumed by upgrade/system,Permanent / Recurring,,,Armor,No or unknown,ReferenceOnly,ItemCommon/scroll_20002,Exact localized item name/description from supplied snapshot; category fields are normalized for the optimizer.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
20003,Necklace Design,Used to level up necklaces,Upgrade Materials,General Upgrade Material,Material,Yes,No,No,Consumed by upgrade/system,Permanent / Recurring,,,Necklace,No or unknown,ReferenceOnly,ItemCommon/scroll_20003,Exact localized item name/description from supplied snapshot; category fields are normalized for the optimizer.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
20004,Belt Design,Used to level up belts,Upgrade Materials,General Upgrade Material,Material,Yes,No,No,Consumed by upgrade/system,Permanent / Recurring,,,Belt,No or unknown,ReferenceOnly,ItemCommon/scroll_20004,Exact localized item name/description from supplied snapshot; category fields are normalized for the optimizer.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
20005,Gloves Design,Used to level up gloves,Upgrade Materials,General Upgrade Material,Material,Yes,No,No,Consumed by upgrade/system,Permanent / Recurring,,,Gloves,No or unknown,ReferenceOnly,ItemCommon/scroll_20005,Exact localized item name/description from supplied snapshot; category fields are normalized for the optimizer.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
20006,Shoes Design,Used to level up shoes,Upgrade Materials,General Upgrade Material,Material,Yes,No,No,Consumed by upgrade/system,Permanent / Recurring,,,Boots,No or unknown,ReferenceOnly,ItemCommon/scroll_20006,Exact localized item name/description from supplied snapshot; category fields are normalized for the optimizer.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
25073,Taloxa Snowfront Avatar,Obtained fromâ2026 Balloon Partyâevent,Cosmetics,Costume / Avatar,Cosmetic,No,No,No,,Owned Asset / Reference,,,,No or unknown,ReferenceOnly,Avatar_HeadItem/item_73,Exact localized item name/description from supplied snapshot; category fields are normalized for the optimizer.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
25080,Nutjob Avatar,"Obtained from 2026 ""Animal Dollhouse"" event",Cosmetics,Costume / Avatar,Cosmetic,No,No,No,,Owned Asset / Reference,,,,No or unknown,ReferenceOnly,Avatar_HeadItem/item_80,Exact localized item name/description from supplied snapshot; category fields are normalized for the optimizer.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
28355,Survivor Showdown Summit Tourney S1 No. 1 Avatar Frame,Survivor Showdown Summit Tourney Season 1 No. 1 to get,Cosmetics,Costume / Avatar,Cosmetic,No,No,No,,Owned Asset / Reference,,,,No or unknown,ReferenceOnly,Avatar_Head/HeadFrame_S1_OnlinePvP1st,Exact localized item name/description from supplied snapshot; category fields are normalized for the optimizer.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
28356,Survivor Showdown Summit Tourney S1 No. 2 Avatar Frame,Survivor Showdown Summit Tourney Season 1 No. 2 to get,Cosmetics,Costume / Avatar,Cosmetic,No,No,No,,Owned Asset / Reference,,,,No or unknown,ReferenceOnly,Avatar_Head/HeadFrame_S1_OnlinePvP2nd,Exact localized item name/description from supplied snapshot; category fields are normalized for the optimizer.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
28357,Survivor Showdown Summit Tourney S1 No. 3 Avatar Frame,Survivor Showdown Summit Tourney Season 1 No. 3 to get,Cosmetics,Costume / Avatar,Cosmetic,No,No,No,,Owned Asset / Reference,,,,No or unknown,ReferenceOnly,Avatar_Head/HeadFrame_S1_OnlinePvP3rd,Exact localized item name/description from supplied snapshot; category fields are normalized for the optimizer.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
28358,Survivor Showdown Summit Tourney S1 No. 4-10 Avatar Frame,Survivor Showdown Summit Tourney Season 1 No. 4-10 to get,Cosmetics,Costume / Avatar,Cosmetic,No,No,No,,Owned Asset / Reference,,,,No or unknown,ReferenceOnly,Avatar_Head/HeadFrame_S1_OnlinePvPur,Exact localized item name/description from supplied snapshot; category fields are normalized for the optimizer.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
28359,Survivor Showdown Summit Tourney S1 No. 11-60 Avatar Frame,Survivor Showdown Summit Tourney Season 1 No. 11-60 to get,Cosmetics,Costume / Avatar,Cosmetic,No,No,No,,Owned Asset / Reference,,,,No or unknown,ReferenceOnly,Avatar_Head/HeadFrame_S1_OnlinePvPBu,Exact localized item name/description from supplied snapshot; category fields are normalized for the optimizer.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
28360,Survivor Showdown Summit Tourney S2 No. 1 Avatar Frame,Survivor Showdown Summit Tourney Season 2 No. 1 to get,Cosmetics,Costume / Avatar,Cosmetic,No,No,No,,Owned Asset / Reference,,,,No or unknown,ReferenceOnly,Avatar_Head/HeadFrame_S2_OnlinePvP1st,Exact localized item name/description from supplied snapshot; category fields are normalized for the optimizer.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
28361,Survivor Showdown Summit Tourney S2 No. 2 Avatar Frame,Survivor Showdown Summit Tourney Season 2 No. 2 to get,Cosmetics,Costume / Avatar,Cosmetic,No,No,No,,Owned Asset / Reference,,,,No or unknown,ReferenceOnly,Avatar_Head/HeadFrame_S2_OnlinePvP2nd,Exact localized item name/description from supplied snapshot; category fields are normalized for the optimizer.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
28362,Survivor Showdown Summit Tourney S2 No. 3 Avatar Frame,Survivor Showdown Summit Tourney Season 2 No. 3 to get,Cosmetics,Costume / Avatar,Cosmetic,No,No,No,,Owned Asset / Reference,,,,No or unknown,ReferenceOnly,Avatar_Head/HeadFrame_S2_OnlinePvP3rd,Exact localized item name/description from supplied snapshot; category fields are normalized for the optimizer.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
28363,Survivor Showdown Summit Tourney S2 No. 4-10 Avatar Frame,Survivor Showdown Summit Tourney Season 2 No. 4-10 to get,Cosmetics,Costume / Avatar,Cosmetic,No,No,No,,Owned Asset / Reference,,,,No or unknown,ReferenceOnly,Avatar_Head/HeadFrame_S2_OnlinePvPur,Exact localized item name/description from supplied snapshot; category fields are normalized for the optimizer.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
28364,Survivor Showdown Summit Tourney S2 No. 11-60 Avatar Frame,Survivor Showdown Summit Tourney Season 2 No. 11-60 to get,Cosmetics,Costume / Avatar,Cosmetic,No,No,No,,Owned Asset / Reference,,,,No or unknown,ReferenceOnly,Avatar_Head/HeadFrame_S2_OnlinePvPBu,Exact localized item name/description from supplied snapshot; category fields are normalized for the optimizer.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
28376,Animal Dollhouse Avatar Frame,"Obtained from 2026 ""Animal Dollhouse"" event",Cosmetics,Costume / Avatar,Cosmetic,No,No,No,,Owned Asset / Reference,,,,No or unknown,ReferenceOnly,Avatar_Head/HeadFrame_41,Exact localized item name/description from supplied snapshot; category fields are normalized for the optimizer.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
30011,Normal Weapon Chest,Get 1 random Normal weapon,Equipment,Equipment Random Container,Random Container,Yes,No,Yes,Random reward,Permanent / Recurring,Normal,,Weapon,No or unknown,ReferenceOnly,ItemEquipBox/equip_drop_1,Exact localized item name/description from supplied snapshot; category fields are normalized for the optimizer.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
30012,Good Weapon Chest,Get 1 random Good weapon,Equipment,Equipment Random Container,Random Container,Yes,No,Yes,Random reward,Permanent / Recurring,Good,,Weapon,No or unknown,ReferenceOnly,ItemEquipBox/equip_drop_1,Exact localized item name/description from supplied snapshot; category fields are normalized for the optimizer.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
30013,Better Weapon Chest,Get 1 random Better weapon,Equipment,Equipment Random Container,Random Container,Yes,No,Yes,Random reward,Permanent / Recurring,Better,,Weapon,No or unknown,ReferenceOnly,ItemEquipBox/equip_drop_1,Exact localized item name/description from supplied snapshot; category fields are normalized for the optimizer.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
30014,Excellent Weapon Chest,Get 1 random Excellent weapon (excluding S Grade),Equipment,Equipment Random Container,Random Container,Yes,No,Yes,Random reward,Permanent / Recurring,Excellent,S Grade / Mixed,Weapon,No or unknown,ReferenceOnly,ItemEquipBox/equip_drop_1,Exact localized item name/description from supplied snapshot; category fields are normalized for the optimizer.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
30015,Epic Weapon Chest,Get 1 random Epic weapon (excluding S Grade),Equipment,Equipment Random Container,Random Container,Yes,No,Yes,Random reward,Permanent / Recurring,Epic,S Grade / Mixed,Weapon,No or unknown,ReferenceOnly,ItemEquipBox/equip_drop_1,Exact localized item name/description from supplied snapshot; category fields are normalized for the optimizer.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
30016,Legend Weapon Chest,Get 1 random Legend weapon (excluding S Grade),Equipment,Equipment Random Container,Random Container,Yes,No,Yes,Random reward,Permanent / Recurring,Legend,S Grade / Mixed,Weapon,No or unknown,ReferenceOnly,ItemEquipBox/equip_drop_1,Exact localized item name/description from supplied snapshot; category fields are normalized for the optimizer.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
30021,Normal Clothing Chest,Get 1 random Normal clothing,Equipment,Equipment Random Container,Random Container,Yes,No,Yes,Random reward,Permanent / Recurring,Normal,,Armor,No or unknown,ReferenceOnly,ItemEquipBox/equip_drop_2,Exact localized item name/description from supplied snapshot; category fields are normalized for the optimizer.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
30022,Good Clothing Chest,Get 1 random Good clothing,Equipment,Equipment Random Container,Random Container,Yes,No,Yes,Random reward,Permanent / Recurring,Good,,Armor,No or unknown,ReferenceOnly,ItemEquipBox/equip_drop_2,Exact localized item name/description from supplied snapshot; category fields are normalized for the optimizer.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
30023,Better Clothing Chest,Get 1 random Better clothing,Equipment,Equipment Random Container,Random Container,Yes,No,Yes,Random reward,Permanent / Recurring,Better,,Armor,No or unknown,ReferenceOnly,ItemEquipBox/equip_drop_2,Exact localized item name/description from supplied snapshot; category fields are normalized for the optimizer.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
30024,Excellent Clothing Chest,Get 1 random Excellent clothing (excluding S Grade),Equipment,Equipment Random Container,Random Container,Yes,No,Yes,Random reward,Permanent / Recurring,Excellent,S Grade / Mixed,Armor,No or unknown,ReferenceOnly,ItemEquipBox/equip_drop_2,Exact localized item name/description from supplied snapshot; category fields are normalized for the optimizer.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
30025,Epic Clothing Chest,Get 1 random Epic clothing (excluding S Grade),Equipment,Equipment Random Container,Random Container,Yes,No,Yes,Random reward,Permanent / Recurring,Epic,S Grade / Mixed,Armor,No or unknown,ReferenceOnly,ItemEquipBox/equip_drop_2,Exact localized item name/description from supplied snapshot; category fields are normalized for the optimizer.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
30026,Legend Clothing Chest,Get 1 random Legend clothing (excluding S Grade),Equipment,Equipment Random Container,Random Container,Yes,No,Yes,Random reward,Permanent / Recurring,Legend,S Grade / Mixed,Armor,No or unknown,ReferenceOnly,ItemEquipBox/equip_drop_2,Exact localized item name/description from supplied snapshot; category fields are normalized for the optimizer.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
30031,Normal Necklace Chest,Get 1 random Normal necklace,Equipment,Equipment Random Container,Random Container,Yes,No,Yes,Random reward,Permanent / Recurring,Normal,,Necklace,No or unknown,ReferenceOnly,ItemEquipBox/equip_drop_3,Exact localized item name/description from supplied snapshot; category fields are normalized for the optimizer.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
30032,Good Necklace Chest,Get 1 random Good necklace,Equipment,Equipment Random Container,Random Container,Yes,No,Yes,Random reward,Permanent / Recurring,Good,,Necklace,No or unknown,ReferenceOnly,ItemEquipBox/equip_drop_3,Exact localized item name/description from supplied snapshot; category fields are normalized for the optimizer.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
30033,Better Necklace Chest,Get 1 random Better necklace,Equipment,Equipment Random Container,Random Container,Yes,No,Yes,Random reward,Permanent / Recurring,Better,,Necklace,No or unknown,ReferenceOnly,ItemEquipBox/equip_drop_3,Exact localized item name/description from supplied snapshot; category fields are normalized for the optimizer.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
30034,Excellent Necklace Chest,Get 1 random Excellent necklace (excluding S Grade),Equipment,Equipment Random Container,Random Container,Yes,No,Yes,Random reward,Permanent / Recurring,Excellent,S Grade / Mixed,Necklace,No or unknown,ReferenceOnly,ItemEquipBox/equip_drop_3,Exact localized item name/description from supplied snapshot; category fields are normalized for the optimizer.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
30035,Epic Necklace Chest,Get 1 random Epic necklace (excluding S Grade),Equipment,Equipment Random Container,Random Container,Yes,No,Yes,Random reward,Permanent / Recurring,Epic,S Grade / Mixed,Necklace,No or unknown,ReferenceOnly,ItemEquipBox/equip_drop_3,Exact localized item name/description from supplied snapshot; category fields are normalized for the optimizer.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
30036,Legend Necklace Chest,Get 1 random Legend necklace (excluding S Grade),Equipment,Equipment Random Container,Random Container,Yes,No,Yes,Random reward,Permanent / Recurring,Legend,S Grade / Mixed,Necklace,No or unknown,ReferenceOnly,ItemEquipBox/equip_drop_3,Exact localized item name/description from supplied snapshot; category fields are normalized for the optimizer.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
30041,Normal Belt Chest,Get 1 random Normal belt,Equipment,Equipment Random Container,Random Container,Yes,No,Yes,Random reward,Permanent / Recurring,Normal,,Belt,No or unknown,ReferenceOnly,ItemEquipBox/equip_drop_4,Exact localized item name/description from supplied snapshot; category fields are normalized for the optimizer.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
30042,Good Belt Chest,Get 1 random Good belt,Equipment,Equipment Random Container,Random Container,Yes,No,Yes,Random reward,Permanent / Recurring,Good,,Belt,No or unknown,ReferenceOnly,ItemEquipBox/equip_drop_4,Exact localized item name/description from supplied snapshot; category fields are normalized for the optimizer.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
30043,Better Belt Chest,Get 1 random Better belt,Equipment,Equipment Random Container,Random Container,Yes,No,Yes,Random reward,Permanent / Recurring,Better,,Belt,No or unknown,ReferenceOnly,ItemEquipBox/equip_drop_4,Exact localized item name/description from supplied snapshot; category fields are normalized for the optimizer.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
30044,Excellent Belt Chest,Get 1 random Excellent belt (excluding S Grade),Equipment,Equipment Random Container,Random Container,Yes,No,Yes,Random reward,Permanent / Recurring,Excellent,S Grade / Mixed,Belt,No or unknown,ReferenceOnly,ItemEquipBox/equip_drop_4,Exact localized item name/description from supplied snapshot; category fields are normalized for the optimizer.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
30045,Epic Belt Chest,Get 1 random Epic belt (excluding S Grade),Equipment,Equipment Random Container,Random Container,Yes,No,Yes,Random reward,Permanent / Recurring,Epic,S Grade / Mixed,Belt,No or unknown,ReferenceOnly,ItemEquipBox/equip_drop_4,Exact localized item name/description from supplied snapshot; category fields are normalized for the optimizer.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
30046,Legend Belt Chest,Get 1 random Legend belt (excluding S Grade),Equipment,Equipment Random Container,Random Container,Yes,No,Yes,Random reward,Permanent / Recurring,Legend,S Grade / Mixed,Belt,No or unknown,ReferenceOnly,ItemEquipBox/equip_drop_4,Exact localized item name/description from supplied snapshot; category fields are normalized for the optimizer.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
30051,Normal Gloves Chest,Get 1 random Normal gloves,Equipment,Equipment Random Container,Random Container,Yes,No,Yes,Random reward,Permanent / Recurring,Normal,,Gloves,No or unknown,ReferenceOnly,ItemEquipBox/equip_drop_5,Exact localized item name/description from supplied snapshot; category fields are normalized for the optimizer.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
30052,Good Gloves Chest,Get 1 random Good gloves,Equipment,Equipment Random Container,Random Container,Yes,No,Yes,Random reward,Permanent / Recurring,Good,,Gloves,No or unknown,ReferenceOnly,ItemEquipBox/equip_drop_5,Exact localized item name/description from supplied snapshot; category fields are normalized for the optimizer.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
30053,Better Gloves Chest,Get 1 random Better gloves,Equipment,Equipment Random Container,Random Container,Yes,No,Yes,Random reward,Permanent / Recurring,Better,,Gloves,No or unknown,ReferenceOnly,ItemEquipBox/equip_drop_5,Exact localized item name/description from supplied snapshot; category fields are normalized for the optimizer.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
30054,Excellent Gloves Chest,Get 1 random Excellent gloves (excluding S Grade),Equipment,Equipment Random Container,Random Container,Yes,No,Yes,Random reward,Permanent / Recurring,Excellent,S Grade / Mixed,Gloves,No or unknown,ReferenceOnly,ItemEquipBox/equip_drop_5,Exact localized item name/description from supplied snapshot; category fields are normalized for the optimizer.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
30055,Epic Gloves Chest,Get 1 random Epic gloves (excluding S Grade),Equipment,Equipment Random Container,Random Container,Yes,No,Yes,Random reward,Permanent / Recurring,Epic,S Grade / Mixed,Gloves,No or unknown,ReferenceOnly,ItemEquipBox/equip_drop_5,Exact localized item name/description from supplied snapshot; category fields are normalized for the optimizer.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
30056,Legend Gloves Chest,Get 1 random Legend gloves (excluding S Grade),Equipment,Equipment Random Container,Random Container,Yes,No,Yes,Random reward,Permanent / Recurring,Legend,S Grade / Mixed,Gloves,No or unknown,ReferenceOnly,ItemEquipBox/equip_drop_5,Exact localized item name/description from supplied snapshot; category fields are normalized for the optimizer.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
30061,Normal Shoes Chest,Get 1 random Normal shoes,Equipment,Equipment Random Container,Random Container,Yes,No,Yes,Random reward,Permanent / Recurring,Normal,,Boots,No or unknown,ReferenceOnly,ItemEquipBox/equip_drop_6,Exact localized item name/description from supplied snapshot; category fields are normalized for the optimizer.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
30062,Good Shoes Chest,Get 1 random Good shoes,Equipment,Equipment Random Container,Random Container,Yes,No,Yes,Random reward,Permanent / Recurring,Good,,Boots,No or unknown,ReferenceOnly,ItemEquipBox/equip_drop_6,Exact localized item name/description from supplied snapshot; category fields are normalized for the optimizer.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
30063,Better Shoes Chest,Get 1 random Better shoes,Equipment,Equipment Random Container,Random Container,Yes,No,Yes,Random reward,Permanent / Recurring,Better,,Boots,No or unknown,ReferenceOnly,ItemEquipBox/equip_drop_6,Exact localized item name/description from supplied snapshot; category fields are normalized for the optimizer.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
30064,Excellent Shoes Chest,Get 1 random Excellent shoes (excluding S Grade),Equipment,Equipment Random Container,Random Container,Yes,No,Yes,Random reward,Permanent / Recurring,Excellent,S Grade / Mixed,Boots,No or unknown,ReferenceOnly,ItemEquipBox/equip_drop_6,Exact localized item name/description from supplied snapshot; category fields are normalized for the optimizer.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
