Survivor_ID,Survivor,Aliases,Rarity,Upgrade_System,Unlock_Order,Unlock_Point,Required_Value,Unlock_Name,Effect,Effect_Scope,Effect_Tags,Shard_or_Upgrade_Item,Data_Status,Primary_Source_URL,Secondary_Source_URL
SURV17,Leonardo,,SP,Level,1,Level 20,20,Level Bonus,Survivor HP +1000.,This Survivor / Battle,,Pepperoni Pizza,Exact GarryTools detail-page data,https://garrytools.com/guide/survivors/leonardo,https://survivorio.fandom.com/wiki/Characters
SURV17,Leonardo,,SP,Level,2,Level 40,40,Level Bonus,All Survivors: HP +5%.,Account-wide / All Survivors,All-Survivor Bonus,Pepperoni Pizza,Exact GarryTools detail-page data,https://garrytools.com/guide/survivors/leonardo,https://survivorio.fandom.com/wiki/Characters
SURV17,Leonardo,,SP,Level,3,Level 60,60,Level Bonus,Survivor ATK +600.,This Survivor / Battle,,Pepperoni Pizza,Exact GarryTools detail-page data,https://garrytools.com/guide/survivors/leonardo,https://survivorio.fandom.com/wiki/Characters
SURV17,Leonardo,,SP,Level,4,Level 80,80,Level Bonus,All Survivors: Heal 5% HP when leveling up.,Account-wide / All Survivors,Healing | All-Survivor Bonus,Pepperoni Pizza,Exact GarryTools detail-page data,https://garrytools.com/guide/survivors/leonardo,https://survivorio.fandom.com/wiki/Characters
SURV17,Leonardo,,SP,Level,5,Level 100,100,Level Bonus,Survivor ATK +1000.,This Survivor / Battle,,Pepperoni Pizza,Exact GarryTools detail-page data,https://garrytools.com/guide/survivors/leonardo,https://survivorio.fandom.com/wiki/Characters
SURV17,Leonardo,,SP,Level,6,Level 120,120,Level Bonus,All Survivors: ATK +5%.,Account-wide / All Survivors,All-Survivor Bonus,Pepperoni Pizza,Exact GarryTools detail-page data,https://garrytools.com/guide/survivors/leonardo,https://survivorio.fandom.com/wiki/Characters
SURV17,Leonardo,,SP,Star Upgrade,7,1 Star,1,Swiftwind Dual Katanas,Uses Swiftwind Dual Katanas; can evolve into Fullmoon Slash.,This Survivor / Battle,,Pepperoni Pizza,Exact GarryTools detail-page data,https://garrytools.com/guide/survivors/leonardo,https://survivorio.fandom.com/wiki/Characters
SURV17,Leonardo,,SP,Star Upgrade,8,2 Star,2,Survivor License,Survivor ATK +400; Survivor HP +2000.,This Survivor / Battle,,Pepperoni Pizza,Exact GarryTools detail-page data,https://garrytools.com/guide/survivors/leonardo,https://survivorio.fandom.com/wiki/Characters
SURV17,Leonardo,,SP,Star Upgrade,9,3 Star,3,Voidbreaker Combo,Adds additional slashes; Survivor HP +20%.,This Survivor / Battle,,Pepperoni Pizza,Exact GarryTools detail-page data,https://garrytools.com/guide/survivors/leonardo,https://survivorio.fandom.com/wiki/Characters
SURV17,Leonardo,,SP,Star Upgrade,10,4 Star,4,Veteran Survivor License,Survivor ATK +1000; Survivor HP +5000.,This Survivor / Battle,,Pepperoni Pizza,Exact GarryTools detail-page data,https://garrytools.com/guide/survivors/leonardo,https://survivorio.fandom.com/wiki/Characters
SURV17,Leonardo,,SP,Star Upgrade,11,5 Star,5,All-Survivor Bonus,All Survivors: Crit Rate +8%.,Account-wide / All Survivors,Crit Rate | All-Survivor Bonus,Pepperoni Pizza,Exact GarryTools detail-page data,https://garrytools.com/guide/survivors/leonardo,https://survivorio.fandom.com/wiki/Characters
SURV17,Leonardo,,SP,Star Upgrade,12,6 Star,6,Secret Art Limit,Adds additional attacks; Survivor ATK +20%.,This Survivor / Battle,,Pepperoni Pizza,Exact GarryTools detail-page data,https://garrytools.com/guide/survivors/leonardo,https://survivorio.fandom.com/wiki/Characters
SURV17,Leonardo,,SP,Awakening,13,A1,1,Whirlwind Slash / Undaunted Will,Whirlwind Slash damage +50%. Collision hits inflict Laceration and +2% damage to Lacerated targets for 5 seconds.,This Survivor / Battle,Laceration,Pepperoni Pizza,Exact GarryTools detail-page data,https://garrytools.com/guide/survivors/leonardo,https://survivorio.fandom.com/wiki/Characters
SURV17,Leonardo,,SP,Awakening,14,A2,2,Undaunted Will Enhancement,Additional Lacerated Damage +2%; duration +5 seconds.,This Survivor / Battle,Laceration,Pepperoni Pizza,Exact GarryTools detail-page data,https://garrytools.com/guide/survivors/leonardo,https://survivorio.fandom.com/wiki/Characters
SURV17,Leonardo,,SP,Awakening,15,A3,3,Whirlwind Slash Cooldown,Whirlwind Slash cooldown is reduced.,This Survivor / Battle,Cooldown,Pepperoni Pizza,Exact GarryTools detail-page data,https://garrytools.com/guide/survivors/leonardo,https://survivorio.fandom.com/wiki/Characters
SURV17,Leonardo,,SP,Awakening,16,A4,4,Undaunted Will Enhancement II,Collision inflicts Laceration; additional Lacerated Damage +3% and duration +5 seconds. Unlock 1 Teamwork passive slot.,Equipped Survivor + slot unlock,Laceration,Pepperoni Pizza,Exact GarryTools detail-page data,https://garrytools.com/guide/survivors/leonardo,https://survivorio.fandom.com/wiki/Characters
SURV17,Leonardo,,SP,Awakening,17,A5,5,Whirlwind Slash Duration,Whirlwind Slash duration increases.,This Survivor / Battle,,Pepperoni Pizza,Exact GarryTools detail-page data,https://garrytools.com/guide/survivors/leonardo,https://survivorio.fandom.com/wiki/Characters
SURV17,Leonardo,,SP,Awakening,18,A6,6,Undaunted Will Maximum,Additional Lacerated Damage +3% and the effect becomes permanent. Teamwork passive slot +1.,Equipped Survivor + slot unlock,Laceration,Pepperoni Pizza,Exact GarryTools detail-page data,https://garrytools.com/guide/survivors/leonardo,https://survivorio.fandom.com/wiki/Characters
SURV18,Michelangelo,,SP,Level,1,Level 20,20,Level Bonus,Survivor HP +1000.,This Survivor / Battle,,Surf & Turf Pizza,Exact GarryTools detail-page data,https://garrytools.com/guide/survivors/michelangelo,https://survivorio.fandom.com/wiki/Characters
SURV18,Michelangelo,,SP,Level,2,Level 40,40,Level Bonus,All Survivors: HP +5%.,Account-wide / All Survivors,All-Survivor Bonus,Surf & Turf Pizza,Exact GarryTools detail-page data,https://garrytools.com/guide/survivors/michelangelo,https://survivorio.fandom.com/wiki/Characters
SURV18,Michelangelo,,SP,Level,3,Level 60,60,Level Bonus,Survivor ATK +600.,This Survivor / Battle,,Surf & Turf Pizza,Exact GarryTools detail-page data,https://garrytools.com/guide/survivors/michelangelo,https://survivorio.fandom.com/wiki/Characters
SURV18,Michelangelo,,SP,Level,4,Level 80,80,Level Bonus,All Survivors: Heal 5% HP when leveling up.,Account-wide / All Survivors,Healing | All-Survivor Bonus,Surf & Turf Pizza,Exact GarryTools detail-page data,https://garrytools.com/guide/survivors/michelangelo,https://survivorio.fandom.com/wiki/Characters
SURV18,Michelangelo,,SP,Level,5,Level 100,100,Level Bonus,Survivor ATK +1000.,This Survivor / Battle,,Surf & Turf Pizza,Exact GarryTools detail-page data,https://garrytools.com/guide/survivors/michelangelo,https://survivorio.fandom.com/wiki/Characters
SURV18,Michelangelo,,SP,Level,6,Level 120,120,Level Bonus,All Survivors: ATK +5%.,Account-wide / All Survivors,All-Survivor Bonus,Surf & Turf Pizza,Exact GarryTools detail-page data,https://garrytools.com/guide/survivors/michelangelo,https://survivorio.fandom.com/wiki/Characters
SURV18,Michelangelo,,SP,Star Upgrade,7,1 Star,1,Arc Nunchucks,Uses Arc Nunchucks; can evolve into Windchaser.,This Survivor / Battle,,Surf & Turf Pizza,Exact GarryTools detail-page data,https://garrytools.com/guide/survivors/michelangelo,https://survivorio.fandom.com/wiki/Characters
SURV18,Michelangelo,,SP,Star Upgrade,8,2 Star,2,Survivor License,Survivor ATK +400; Survivor HP +2000.,This Survivor / Battle,,Surf & Turf Pizza,Exact GarryTools detail-page data,https://garrytools.com/guide/survivors/michelangelo,https://survivorio.fandom.com/wiki/Characters
SURV18,Michelangelo,,SP,Star Upgrade,9,3 Star,3,Tubular Tornado,Whirlwind damage +50% and range increases; Survivor HP +20%.,This Survivor / Battle,,Surf & Turf Pizza,Exact GarryTools detail-page data,https://garrytools.com/guide/survivors/michelangelo,https://survivorio.fandom.com/wiki/Characters
SURV18,Michelangelo,,SP,Star Upgrade,10,4 Star,4,Veteran Survivor License,Survivor ATK +1000; Survivor HP +5000.,This Survivor / Battle,,Surf & Turf Pizza,Exact GarryTools detail-page data,https://garrytools.com/guide/survivors/michelangelo,https://survivorio.fandom.com/wiki/Characters
SURV18,Michelangelo,,SP,Star Upgrade,11,5 Star,5,All-Survivor Bonus,All Survivors: Crit Rate +8%.,Account-wide / All Survivors,Crit Rate | All-Survivor Bonus,Surf & Turf Pizza,Exact GarryTools detail-page data,https://garrytools.com/guide/survivors/michelangelo,https://survivorio.fandom.com/wiki/Characters
SURV18,Michelangelo,,SP,Star Upgrade,12,6 Star,6,Apocalypse Tornado,Whirlwind damage +50% and inflicts Bleed; Survivor ATK +20%.,This Survivor / Battle,,Surf & Turf Pizza,Exact GarryTools detail-page data,https://garrytools.com/guide/survivors/michelangelo,https://survivorio.fandom.com/wiki/Characters
SURV18,Michelangelo,,SP,Awakening,13,A1,1,Twin Throw / Funtastic Storm,Twin Throw can be used again. Every 500 hits creates a windstorm that inflicts Laceration and +10% Lacerated Damage for 5 seconds; 20-second cooldown.,This Survivor / Battle,Laceration | Cooldown,Surf & Turf Pizza,Exact GarryTools detail-page data,https://garrytools.com/guide/survivors/michelangelo,https://survivorio.fandom.com/wiki/Characters
SURV18,Michelangelo,,SP,Awakening,14,A2,2,Funtastic Storm Enhancement,Required hits -100; additional Lacerated Damage +10%.,This Survivor / Battle,Laceration,Surf & Turf Pizza,Exact GarryTools detail-page data,https://garrytools.com/guide/survivors/michelangelo,https://survivorio.fandom.com/wiki/Characters
SURV18,Michelangelo,,SP,Awakening,15,A3,3,Twin Throw Enhancement,Thrown Nunchuck count increases.,This Survivor / Battle,,Surf & Turf Pizza,Exact GarryTools detail-page data,https://garrytools.com/guide/survivors/michelangelo,https://survivorio.fandom.com/wiki/Characters
SURV18,Michelangelo,,SP,Awakening,16,A4,4,Funtastic Storm Enhancement II,Required hits -100; additional Lacerated Damage +10%. Unlock 1 Teamwork passive slot.,Equipped Survivor + slot unlock,Laceration,Surf & Turf Pizza,Exact GarryTools detail-page data,https://garrytools.com/guide/survivors/michelangelo,https://survivorio.fandom.com/wiki/Characters
SURV18,Michelangelo,,SP,Awakening,17,A5,5,Twin Throw Maximum,Range increases and attack damage +50%.,This Survivor / Battle,,Surf & Turf Pizza,Exact GarryTools detail-page data,https://garrytools.com/guide/survivors/michelangelo,https://survivorio.fandom.com/wiki/Characters
SURV18,Michelangelo,,SP,Awakening,18,A6,6,Funtastic Storm Maximum,Required hits -200; additional Lacerated Damage +20%. Teamwork passive slot +1.,Equipped Survivor + slot unlock,Laceration,Surf & Turf Pizza,Exact GarryTools detail-page data,https://garrytools.com/guide/survivors/michelangelo,https://survivorio.fandom.com/wiki/Characters
SURV19,Squidward Tentacles,,SP,Level,1,Level 20,20,Level Bonus,Survivor HP +1000.,This Survivor / Battle,,Underwater Sapphire,GarryTools roster plus secondary public Survivor.io guide; no Awakening track is available,https://garrytools.com/guide/survivors/squidward,https://mturbogamer.com/2023/08/survivor-io-how-to-get-squidward-tentacles/
SURV19,Squidward Tentacles,,SP,Level,2,Level 40,40,Level Bonus,All Survivors: Crit Damage +5%.,Account-wide / All Survivors,Crit Damage | All-Survivor Bonus,Underwater Sapphire,GarryTools roster plus secondary public Survivor.io guide; no Awakening track is available,https://garrytools.com/guide/survivors/squidward,https://mturbogamer.com/2023/08/survivor-io-how-to-get-squidward-tentacles/
SURV19,Squidward Tentacles,,SP,Level,3,Level 60,60,Level Bonus,Survivor ATK +600.,This Survivor / Battle,,Underwater Sapphire,GarryTools roster plus secondary public Survivor.io guide; no Awakening track is available,https://garrytools.com/guide/survivors/squidward,https://mturbogamer.com/2023/08/survivor-io-how-to-get-squidward-tentacles/
SURV19,Squidward Tentacles,,SP,Level,4,Level 80,80,Level Bonus,All Survivors: Heal 5% HP when leveling up.,Account-wide / All Survivors,Healing | All-Survivor Bonus,Underwater Sapphire,GarryTools roster plus secondary public Survivor.io guide; no Awakening track is available,https://garrytools.com/guide/survivors/squidward,https://mturbogamer.com/2023/08/survivor-io-how-to-get-squidward-tentacles/
SURV19,Squidward Tentacles,,SP,Level,5,Level 100,100,Level Bonus,Survivor ATK +1000.,This Survivor / Battle,,Underwater Sapphire,GarryTools roster plus secondary public Survivor.io guide; no Awakening track is available,https://garrytools.com/guide/survivors/squidward,https://mturbogamer.com/2023/08/survivor-io-how-to-get-squidward-tentacles/
SURV19,Squidward Tentacles,,SP,Level,6,Level 120,120,Level Bonus,All Survivors: Crit Rate +5%.,Account-wide / All Survivors,Crit Rate | All-Survivor Bonus,Underwater Sapphire,GarryTools roster plus secondary public Survivor.io guide; no Awakening track is available,https://garrytools.com/guide/survivors/squidward,https://mturbogamer.com/2023/08/survivor-io-how-to-get-squidward-tentacles/
SURV19,Squidward Tentacles,,SP,Star Upgrade,7,1 Star,1,Clarinet,Plays the Clarinet to attack nearby enemies; can evolve into Fatal Melody.,This Survivor / Battle,,Underwater Sapphire,GarryTools roster plus secondary public Survivor.io guide; no Awakening track is available,https://garrytools.com/guide/survivors/squidward,https://mturbogamer.com/2023/08/survivor-io-how-to-get-squidward-tentacles/
SURV19,Squidward Tentacles,,SP,Star Upgrade,8,2 Star,2,Survivor License,Survivor ATK +100; Survivor HP +500.,This Survivor / Battle,,Underwater Sapphire,GarryTools roster plus secondary public Survivor.io guide; no Awakening track is available,https://garrytools.com/guide/survivors/squidward,https://mturbogamer.com/2023/08/survivor-io-how-to-get-squidward-tentacles/
SURV19,Squidward Tentacles,,SP,Star Upgrade,9,3 Star,3,D Minor,Clarinet sonic-attack interval -40%; Survivor HP +20%.,This Survivor / Battle,Attack Interval,Underwater Sapphire,GarryTools roster plus secondary public Survivor.io guide; no Awakening track is available,https://garrytools.com/guide/survivors/squidward,https://mturbogamer.com/2023/08/survivor-io-how-to-get-squidward-tentacles/
SURV19,Squidward Tentacles,,SP,Star Upgrade,10,4 Star,4,Advanced Survivor License,Survivor ATK +500; Survivor HP +2500.,This Survivor / Battle,,Underwater Sapphire,GarryTools roster plus secondary public Survivor.io guide; no Awakening track is available,https://garrytools.com/guide/survivors/squidward,https://mturbogamer.com/2023/08/survivor-io-how-to-get-squidward-tentacles/
SURV19,Squidward Tentacles,,SP,Star Upgrade,11,5 Star,5,All-Survivor Bonus,All Survivors: HP +4%.,Account-wide / All Survivors,All-Survivor Bonus,Underwater Sapphire,GarryTools roster plus secondary public Survivor.io guide; no Awakening track is available,https://garrytools.com/guide/survivors/squidward,https://mturbogamer.com/2023/08/survivor-io-how-to-get-squidward-tentacles/
SURV19,Squidward Tentacles,,SP,Star Upgrade,12,6 Star,6,Brilliant Variation,Enemies defeated by Fatal Melody deal 2x explosion damage; Survivor ATK +20%.,This Survivor / Battle,,Underwater Sapphire,GarryTools roster plus secondary public Survivor.io guide; no Awakening track is available,https://garrytools.com/guide/survivors/squidward,https://mturbogamer.com/2023/08/survivor-io-how-to-get-squidward-tentacles/
SURV20,SpongeBob SquarePants,,SP,Level,1,Level 20,20,Level Bonus,Survivor HP +1000.,This Survivor / Battle,,Underwater Ruby,GarryTools roster plus secondary public Survivor.io guide; no Awakening track is available,https://garrytools.com/guide/survivors/spongebob,https://mturbogamer.com/2023/07/survivor-io-get-spongebob-underwater-ruby/
SURV20,SpongeBob SquarePants,,SP,Level,2,Level 40,40,Level Bonus,All Survivors: Crit Damage +5%.,Account-wide / All Survivors,Crit Damage | All-Survivor Bonus,Underwater Ruby,GarryTools roster plus secondary public Survivor.io guide; no Awakening track is available,https://garrytools.com/guide/survivors/spongebob,https://mturbogamer.com/2023/07/survivor-io-get-spongebob-underwater-ruby/
SURV20,SpongeBob SquarePants,,SP,Level,3,Level 60,60,Level Bonus,Survivor ATK +600.,This Survivor / Battle,,Underwater Ruby,GarryTools roster plus secondary public Survivor.io guide; no Awakening track is available,https://garrytools.com/guide/survivors/spongebob,https://mturbogamer.com/2023/07/survivor-io-get-spongebob-underwater-ruby/
SURV20,SpongeBob SquarePants,,SP,Level,4,Level 80,80,Level Bonus,All Survivors: Heal 5% HP when leveling up.,Account-wide / All Survivors,Healing | All-Survivor Bonus,Underwater Ruby,GarryTools roster plus secondary public Survivor.io guide; no Awakening track is available,https://garrytools.com/guide/survivors/spongebob,https://mturbogamer.com/2023/07/survivor-io-get-spongebob-underwater-ruby/
SURV20,SpongeBob SquarePants,,SP,Level,5,Level 100,100,Level Bonus,Survivor ATK +1000.,This Survivor / Battle,,Underwater Ruby,GarryTools roster plus secondary public Survivor.io guide; no Awakening track is available,https://garrytools.com/guide/survivors/spongebob,https://mturbogamer.com/2023/07/survivor-io-get-spongebob-underwater-ruby/
SURV20,SpongeBob SquarePants,,SP,Level,6,Level 120,120,Level Bonus,All Survivors: Crit Rate +5%.,Account-wide / All Survivors,Crit Rate | All-Survivor Bonus,Underwater Ruby,GarryTools roster plus secondary public Survivor.io guide; no Awakening track is available,https://garrytools.com/guide/survivors/spongebob,https://mturbogamer.com/2023/07/survivor-io-get-spongebob-underwater-ruby/
SURV20,SpongeBob SquarePants,,SP,Star Upgrade,7,1 Star,1,Spatula,Attacks the nearest enemy with a Spatula; can evolve into Fully Automated Turbo Spatula.,This Survivor / Battle,,Underwater Ruby,GarryTools roster plus secondary public Survivor.io guide; no Awakening track is available,https://garrytools.com/guide/survivors/spongebob,https://mturbogamer.com/2023/07/survivor-io-get-spongebob-underwater-ruby/
SURV20,SpongeBob SquarePants,,SP,Star Upgrade,8,2 Star,2,Survivor License,Survivor ATK +100; Survivor HP +500.,This Survivor / Battle,,Underwater Ruby,GarryTools roster plus secondary public Survivor.io guide; no Awakening track is available,https://garrytools.com/guide/survivors/spongebob,https://mturbogamer.com/2023/07/survivor-io-get-spongebob-underwater-ruby/
SURV20,SpongeBob SquarePants,,SP,Star Upgrade,9,3 Star,3,Master Chef,Spatula attack range +40%; Survivor HP +20%.,This Survivor / Battle,,Underwater Ruby,GarryTools roster plus secondary public Survivor.io guide; no Awakening track is available,https://garrytools.com/guide/survivors/spongebob,https://mturbogamer.com/2023/07/survivor-io-get-spongebob-underwater-ruby/
SURV20,SpongeBob SquarePants,,SP,Star Upgrade,10,4 Star,4,Advanced Survivor License,Survivor ATK +500; Survivor HP +2500.,This Survivor / Battle,,Underwater Ruby,GarryTools roster plus secondary public Survivor.io guide; no Awakening track is available,https://garrytools.com/guide/survivors/spongebob,https://mturbogamer.com/2023/07/survivor-io-get-spongebob-underwater-ruby/
SURV20,SpongeBob SquarePants,,SP,Star Upgrade,11,5 Star,5,All-Survivor Bonus,All Survivors: ATK +4%.,Account-wide / All Survivors,All-Survivor Bonus,Underwater Ruby,GarryTools roster plus secondary public Survivor.io guide; no Awakening track is available,https://garrytools.com/guide/survivors/spongebob,https://mturbogamer.com/2023/07/survivor-io-get-spongebob-underwater-ruby/
SURV20,SpongeBob SquarePants,,SP,Star Upgrade,12,6 Star,6,High-Speed Motor,Turbo Spatula attack interval -20% and damage +20%; Survivor ATK +20%.,This Survivor / Battle,Attack Interval,Underwater Ruby,GarryTools roster plus secondary public Survivor.io guide; no Awakening track is available,https://garrytools.com/guide/survivors/spongebob,https://mturbogamer.com/2023/07/survivor-io-get-spongebob-underwater-ruby/
SURV21,Sandy,,SP,Level,1,Level 20,20,Level Bonus,Survivor HP +1000.,This Survivor / Battle,,Underwater Quartz,GarryTools level/primary skill data plus secondary public Survivor.io guide; no Awakening track is available,https://garrytools.com/guide/survivors/sandy,https://mturbogamer.com/2023/12/survivor-io-how-to-get-sandy/
SURV21,Sandy,,SP,Level,2,Level 40,40,Level Bonus,All Survivors: Crit Damage +5%.,Account-wide / All Survivors,Crit Damage | All-Survivor Bonus,Underwater Quartz,GarryTools level/primary skill data plus secondary public Survivor.io guide; no Awakening track is available,https://garrytools.com/guide/survivors/sandy,https://mturbogamer.com/2023/12/survivor-io-how-to-get-sandy/
SURV21,Sandy,,SP,Level,3,Level 60,60,Level Bonus,Survivor ATK +600.,This Survivor / Battle,,Underwater Quartz,GarryTools level/primary skill data plus secondary public Survivor.io guide; no Awakening track is available,https://garrytools.com/guide/survivors/sandy,https://mturbogamer.com/2023/12/survivor-io-how-to-get-sandy/
SURV21,Sandy,,SP,Level,4,Level 80,80,Level Bonus,All Survivors: Heal 5% HP when leveling up.,Account-wide / All Survivors,Healing | All-Survivor Bonus,Underwater Quartz,GarryTools level/primary skill data plus secondary public Survivor.io guide; no Awakening track is available,https://garrytools.com/guide/survivors/sandy,https://mturbogamer.com/2023/12/survivor-io-how-to-get-sandy/
SURV21,Sandy,,SP,Level,5,Level 100,100,Level Bonus,Survivor ATK +1000.,This Survivor / Battle,,Underwater Quartz,GarryTools level/primary skill data plus secondary public Survivor.io guide; no Awakening track is available,https://garrytools.com/guide/survivors/sandy,https://mturbogamer.com/2023/12/survivor-io-how-to-get-sandy/
SURV21,Sandy,,SP,Level,6,Level 120,120,Level Bonus,All Survivors: Crit Rate +5%.,Account-wide / All Survivors,Crit Rate | All-Survivor Bonus,Underwater Quartz,GarryTools level/primary skill data plus secondary public Survivor.io guide; no Awakening track is available,https://garrytools.com/guide/survivors/sandy,https://mturbogamer.com/2023/12/survivor-io-how-to-get-sandy/
SURV21,Sandy,,SP,Star Upgrade,7,1 Star,1,Nut Lasso,Uses Nut Lasso; can evolve into Invincible Bubble.,This Survivor / Battle,,Underwater Quartz,GarryTools level/primary skill data plus secondary public Survivor.io guide; no Awakening track is available,https://garrytools.com/guide/survivors/sandy,https://mturbogamer.com/2023/12/survivor-io-how-to-get-sandy/
SURV21,Sandy,,SP,Star Upgrade,8,2 Star,2,Survivor License,Survivor ATK +100; Survivor HP +500.,This Survivor / Battle,,Underwater Quartz,GarryTools level/primary skill data plus secondary public Survivor.io guide; no Awakening track is available,https://garrytools.com/guide/survivors/sandy,https://mturbogamer.com/2023/12/survivor-io-how-to-get-sandy/
SURV21,Sandy,,SP,Star Upgrade,9,3 Star,3,Power Throw,Nut Lasso attack range +25%; Survivor HP +20%.,This Survivor / Battle,,Underwater Quartz,GarryTools level/primary skill data plus secondary public Survivor.io guide; no Awakening track is available,https://garrytools.com/guide/survivors/sandy,https://mturbogamer.com/2023/12/survivor-io-how-to-get-sandy/
SURV21,Sandy,,SP,Star Upgrade,10,4 Star,4,Advanced Survivor License,Survivor ATK +500; Survivor HP +2500.,This Survivor / Battle,,Underwater Quartz,GarryTools level/primary skill data plus secondary public Survivor.io guide; no Awakening track is available,https://garrytools.com/guide/survivors/sandy,https://mturbogamer.com/2023/12/survivor-io-how-to-get-sandy/
SURV21,Sandy,,SP,Star Upgrade,11,5 Star,5,All-Survivor Bonus,All Survivors: HP +4%.,Account-wide / All Survivors,All-Survivor Bonus,Underwater Quartz,GarryTools level/primary skill data plus secondary public Survivor.io guide; no Awakening track is available,https://garrytools.com/guide/survivors/sandy,https://mturbogamer.com/2023/12/survivor-io-how-to-get-sandy/
SURV21,Sandy,,SP,Star Upgrade,12,6 Star,6,Speed Bubble,Spin Speed +20% and damage +25%; Survivor ATK +20%.,This Survivor / Battle,,Underwater Quartz,GarryTools level/primary skill data plus secondary public Survivor.io guide; no Awakening track is available,https://garrytools.com/guide/survivors/sandy,https://mturbogamer.com/2023/12/survivor-io-how-to-get-sandy/
SURV22,Patrick,,SP,Level,1,Level 20,20,Level Bonus,Survivor HP +1000.,This Survivor / Battle,,Underwater Tourmaline,GarryTools level/primary skill data plus secondary public Survivor.io guide; no Awakening track is available,https://garrytools.com/guide/survivors/patrick,https://mturbogamer.com/2023/12/survivor-io-get-patrick-underwater-tourmaline/
SURV22,Patrick,,SP,Level,2,Level 40,40,Level Bonus,All Survivors: Crit Damage +5%.,Account-wide / All Survivors,Crit Damage | All-Survivor Bonus,Underwater Tourmaline,GarryTools level/primary skill data plus secondary public Survivor.io guide; no Awakening track is available,https://garrytools.com/guide/survivors/patrick,https://mturbogamer.com/2023/12/survivor-io-get-patrick-underwater-tourmaline/
SURV22,Patrick,,SP,Level,3,Level 60,60,Level Bonus,Survivor ATK +600.,This Survivor / Battle,,Underwater Tourmaline,GarryTools level/primary skill data plus secondary public Survivor.io guide; no Awakening track is available,https://garrytools.com/guide/survivors/patrick,https://mturbogamer.com/2023/12/survivor-io-get-patrick-underwater-tourmaline/
SURV22,Patrick,,SP,Level,4,Level 80,80,Level Bonus,All Survivors: Heal 5% HP when leveling up.,Account-wide / All Survivors,Healing | All-Survivor Bonus,Underwater Tourmaline,GarryTools level/primary skill data plus secondary public Survivor.io guide; no Awakening track is available,https://garrytools.com/guide/survivors/patrick,https://mturbogamer.com/2023/12/survivor-io-get-patrick-underwater-tourmaline/
SURV22,Patrick,,SP,Level,5,Level 100,100,Level Bonus,Survivor ATK +1000.,This Survivor / Battle,,Underwater Tourmaline,GarryTools level/primary skill data plus secondary public Survivor.io guide; no Awakening track is available,https://garrytools.com/guide/survivors/patrick,https://mturbogamer.com/2023/12/survivor-io-get-patrick-underwater-tourmaline/
SURV22,Patrick,,SP,Level,6,Level 120,120,Level Bonus,All Survivors: Crit Rate +5%.,Account-wide / All Survivors,Crit Rate | All-Survivor Bonus,Underwater Tourmaline,GarryTools level/primary skill data plus secondary public Survivor.io guide; no Awakening track is available,https://garrytools.com/guide/survivors/patrick,https://mturbogamer.com/2023/12/survivor-io-get-patrick-underwater-tourmaline/
SURV22,Patrick,,SP,Star Upgrade,7,1 Star,1,Sea Star Punch,Uses Sea Star Punch; can evolve into Sea Star Kah-Rah-Tay.,This Survivor / Battle,,Underwater Tourmaline,GarryTools level/primary skill data plus secondary public Survivor.io guide; no Awakening track is available,https://garrytools.com/guide/survivors/patrick,https://mturbogamer.com/2023/12/survivor-io-get-patrick-underwater-tourmaline/
SURV22,Patrick,,SP,Star Upgrade,8,2 Star,2,Survivor License,Survivor ATK +100; Survivor HP +500.,This Survivor / Battle,,Underwater Tourmaline,GarryTools level/primary skill data plus secondary public Survivor.io guide; no Awakening track is available,https://garrytools.com/guide/survivors/patrick,https://mturbogamer.com/2023/12/survivor-io-get-patrick-underwater-tourmaline/
SURV22,Patrick,,SP,Star Upgrade,9,3 Star,3,Swift Strike,Fist attack cooldown -40%; Survivor HP +20%.,This Survivor / Battle,Cooldown,Underwater Tourmaline,GarryTools level/primary skill data plus secondary public Survivor.io guide; no Awakening track is available,https://garrytools.com/guide/survivors/patrick,https://mturbogamer.com/2023/12/survivor-io-get-patrick-underwater-tourmaline/
SURV22,Patrick,,SP,Star Upgrade,10,4 Star,4,Advanced Survivor License,Survivor ATK +500; Survivor HP +2500.,This Survivor / Battle,,Underwater Tourmaline,GarryTools level/primary skill data plus secondary public Survivor.io guide; no Awakening track is available,https://garrytools.com/guide/survivors/patrick,https://mturbogamer.com/2023/12/survivor-io-get-patrick-underwater-tourmaline/
SURV22,Patrick,,SP,Star Upgrade,11,5 Star,5,All-Survivor Bonus,All Survivors: ATK +4%.,Account-wide / All Survivors,All-Survivor Bonus,Underwater Tourmaline,GarryTools level/primary skill data plus secondary public Survivor.io guide; no Awakening track is available,https://garrytools.com/guide/survivors/patrick,https://mturbogamer.com/2023/12/survivor-io-get-patrick-underwater-tourmaline/
SURV22,Patrick,,SP,Star Upgrade,12,6 Star,6,Talent Burst,Attack interval -20% and damage +25%; Survivor ATK +20%.,This Survivor / Battle,Attack Interval,Underwater Tourmaline,GarryTools level/primary skill data plus secondary public Survivor.io guide; no Awakening track is available,https://garrytools.com/guide/survivors/patrick,https://mturbogamer.com/2023/12/survivor-io-get-patrick-underwater-tourmaline/
SURV23,Nezha,,SP,Level,1,Level 20,20,Level Bonus,Survivor HP +1000.,This Survivor / Battle,,SP Survivor Omnishard,Partial current sIO Tools model data; GarryTools Nezha detail page was temporarily blocked during extraction,https://garrytools.com/guide/survivors/nezha,https://play.google.com/store/apps/details?id=com.dxx.firenow
