Item_ID,Item_Name,Description,Primary_Category,Subcategory,Item_Kind,Is_Spendable_or_Consumable,Is_Choice_Item,Is_Random_Reward,Selection_Behavior,Lifecycle,Rarity,Faction,Equipment_Slot,DPS_Relevance,Optimizer_Bucket,Icon_Path,Data_Status,Source_URLs
32254,Random Epic Collectible Shard,Get 1 random Epic Collectible Shard,Collectibles,Collectible Shard Container,Random Container,Yes,No,Yes,Random reward,Permanent / Recurring,Epic,,,No or unknown,ReferenceOnly,ItemCollection/collection_piece_drop_7,Exact localized item name/description from supplied snapshot; category fields are normalized for the optimizer.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
32255,Random Legend Collectible Shard,Get 1 random Legend Collectible Shard,Collectibles,Collectible Shard Container,Random Container,Yes,No,Yes,Random reward,Permanent / Recurring,Legend,,,No or unknown,ReferenceOnly,ItemCollection/collection_piece_drop_11,Exact localized item name/description from supplied snapshot; category fields are normalized for the optimizer.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
32256,Good Collectible Chest,Get 1 random Good Collectible,Collectibles,Collectible Random Container,Random Container,Yes,No,Yes,Random reward,Permanent / Recurring,Good,,,No or unknown,ReferenceOnly,ItemCollection/collection_drop_2,Exact localized item name/description from supplied snapshot; category fields are normalized for the optimizer.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
32257,Better Collectible Chest,Get 1 random Better Collectible,Collectibles,Collectible Random Container,Random Container,Yes,No,Yes,Random reward,Permanent / Recurring,Better,,,No or unknown,ReferenceOnly,ItemCollection/collection_drop_3,Exact localized item name/description from supplied snapshot; category fields are normalized for the optimizer.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
32258,Excellent Collectible Chest,Get 1 random Excellent Collectible,Collectibles,Collectible Random Container,Random Container,Yes,No,Yes,Random reward,Permanent / Recurring,Excellent,,,No or unknown,ReferenceOnly,ItemCollection/collection_drop_4,Exact localized item name/description from supplied snapshot; category fields are normalized for the optimizer.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
32259,Epic Collectible Chest,Get 1 random Epic Collectible,Collectibles,Collectible Random Container,Random Container,Yes,No,Yes,Random reward,Permanent / Recurring,Epic,,,No or unknown,ReferenceOnly,ItemCollection/collection_drop_7,Exact localized item name/description from supplied snapshot; category fields are normalized for the optimizer.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
32260,Legend Collectible Chest,Get 1 random Legend Collectible,Collectibles,Collectible Random Container,Random Container,Yes,No,Yes,Random reward,Permanent / Recurring,Legend,,,No or unknown,ReferenceOnly,ItemCollection/collection_drop_11,Exact localized item name/description from supplied snapshot; category fields are normalized for the optimizer.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
32263,Excellent Collectible Choice Pack,Choose 1 Excellent Collectible,Collectibles,Collectible Choice Container,Choice Container,Yes,Yes,No,Player chooses one option,Permanent / Recurring,Excellent,,,Potentially High,SelectorValue,ItemCollection/collection_choose_4,Exact localized item name/description from supplied snapshot; category fields are normalized for the optimizer.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
32264,Epic Collectible Choice Pack,Choose 1 Epic Collectible,Collectibles,Collectible Choice Container,Choice Container,Yes,Yes,No,Player chooses one option,Permanent / Recurring,Epic,,,Potentially High,SelectorValue,ItemCollection/collection_choose_7,Exact localized item name/description from supplied snapshot; category fields are normalized for the optimizer.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
32265,Legend Collectible Choice Pack,Choose 1 Legend Collectible,Collectibles,Collectible Choice Container,Choice Container,Yes,Yes,No,Player chooses one option,Permanent / Recurring,Legend,,,Potentially High,SelectorValue,ItemCollection/collection_choose_11,Exact localized item name/description from supplied snapshot; category fields are normalized for the optimizer.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
32271,Random Good Collectible Shard,Get 1 random Good Collectible Shard,Collectibles,Collectible Shard Container,Random Container,Yes,No,Yes,Random reward,Permanent / Recurring,Good,,,No or unknown,ReferenceOnly,ItemCollection/collection_piece_drop_2,Exact localized item name/description from supplied snapshot; category fields are normalized for the optimizer.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
32272,Random Better Collectible Shard,Get 1 random Better Collectible Shard,Collectibles,Collectible Shard Container,Random Container,Yes,No,Yes,Random reward,Permanent / Recurring,Better,,,No or unknown,ReferenceOnly,ItemCollection/collection_piece_drop_3,Exact localized item name/description from supplied snapshot; category fields are normalized for the optimizer.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
32273,Random Excellent Collectible Shard,Get 1 random Excellent Collectible Shard,Collectibles,Collectible Shard Container,Random Container,Yes,No,Yes,Random reward,Permanent / Recurring,Excellent,,,No or unknown,ReferenceOnly,ItemCollection/collection_piece_drop_4,Exact localized item name/description from supplied snapshot; category fields are normalized for the optimizer.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
32274,Random Epic Collectible Shard,Get 1 random Epic Collectible Shard,Collectibles,Collectible Shard Container,Random Container,Yes,No,Yes,Random reward,Permanent / Recurring,Epic,,,No or unknown,ReferenceOnly,ItemCollection/collection_piece_drop_7,Exact localized item name/description from supplied snapshot; category fields are normalized for the optimizer.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
32275,Random Legend Collectible Shard,Get 1 random Legend Collectible Shard,Collectibles,Collectible Shard Container,Random Container,Yes,No,Yes,Random reward,Permanent / Recurring,Legend,,,No or unknown,ReferenceOnly,ItemCollection/collection_piece_drop_11,Exact localized item name/description from supplied snapshot; category fields are normalized for the optimizer.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
32276,Good Collectible Chest,Get 1 random Good Collectible,Collectibles,Collectible Random Container,Random Container,Yes,No,Yes,Random reward,Permanent / Recurring,Good,,,No or unknown,ReferenceOnly,ItemCollection/collection_drop_2,Exact localized item name/description from supplied snapshot; category fields are normalized for the optimizer.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
32277,Better Collectible Chest,Get 1 random Better Collectible,Collectibles,Collectible Random Container,Random Container,Yes,No,Yes,Random reward,Permanent / Recurring,Better,,,No or unknown,ReferenceOnly,ItemCollection/collection_drop_3,Exact localized item name/description from supplied snapshot; category fields are normalized for the optimizer.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
32278,Excellent Collectible Chest,Get 1 random Excellent Collectible,Collectibles,Collectible Random Container,Random Container,Yes,No,Yes,Random reward,Permanent / Recurring,Excellent,,,No or unknown,ReferenceOnly,ItemCollection/collection_drop_4,Exact localized item name/description from supplied snapshot; category fields are normalized for the optimizer.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
32279,Epic Collectible Chest,Get 1 random Epic Collectible,Collectibles,Collectible Random Container,Random Container,Yes,No,Yes,Random reward,Permanent / Recurring,Epic,,,No or unknown,ReferenceOnly,ItemCollection/collection_drop_7,Exact localized item name/description from supplied snapshot; category fields are normalized for the optimizer.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
32280,Legend Collectible Chest,Get 1 random Legend Collectible,Collectibles,Collectible Random Container,Random Container,Yes,No,Yes,Random reward,Permanent / Recurring,Legend,,,No or unknown,ReferenceOnly,ItemCollection/collection_drop_11,Exact localized item name/description from supplied snapshot; category fields are normalized for the optimizer.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
32291,Good Collectible Chest,Get 1 random Good Collectible,Collectibles,Collectible Random Container,Random Container,Yes,No,Yes,Random reward,Permanent / Recurring,Good,,,No or unknown,ReferenceOnly,ItemCollection/collection_drop_2,Exact localized item name/description from supplied snapshot; category fields are normalized for the optimizer.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
32292,Better Collectible Chest,Get 1 random Better Collectible,Collectibles,Collectible Random Container,Random Container,Yes,No,Yes,Random reward,Permanent / Recurring,Better,,,No or unknown,ReferenceOnly,ItemCollection/collection_drop_3,Exact localized item name/description from supplied snapshot; category fields are normalized for the optimizer.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
32293,Excellent Collectible Chest,Get 1 random Excellent Collectible,Collectibles,Collectible Random Container,Random Container,Yes,No,Yes,Random reward,Permanent / Recurring,Excellent,,,No or unknown,ReferenceOnly,ItemCollection/collection_drop_4,Exact localized item name/description from supplied snapshot; category fields are normalized for the optimizer.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
32294,Epic Collectible Chest,Get 1 random Epic Collectible,Collectibles,Collectible Random Container,Random Container,Yes,No,Yes,Random reward,Permanent / Recurring,Epic,,,No or unknown,ReferenceOnly,ItemCollection/collection_drop_7,Exact localized item name/description from supplied snapshot; category fields are normalized for the optimizer.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
32295,Legend Collectible Chest,Get 1 random Legend Collectible,Collectibles,Collectible Random Container,Random Container,Yes,No,Yes,Random reward,Permanent / Recurring,Legend,,,No or unknown,ReferenceOnly,ItemCollection/collection_drop_11,Exact localized item name/description from supplied snapshot; category fields are normalized for the optimizer.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
32301,Choice Better pet toy,Choose 1 Better pet toy,Pets,Pet Toy Choice Container,Choice Container,Yes,Yes,No,Player chooses one option,Permanent / Recurring,Better,,,Potentially High,SelectorValue,ItemPet/PetToy_choose_3,Exact localized item name/description from supplied snapshot; category fields are normalized for the optimizer.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
32302,Choice Excellent pet toy,Choose 1 Excellent pet toy,Pets,Pet Toy Choice Container,Choice Container,Yes,Yes,No,Player chooses one option,Permanent / Recurring,Excellent,,,Potentially High,SelectorValue,ItemPet/PetToy_choose_4,Exact localized item name/description from supplied snapshot; category fields are normalized for the optimizer.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
32303,Choice Epic pet toy,Choose 1 Epic pet toy,Pets,Pet Toy Choice Container,Choice Container,Yes,Yes,No,Player chooses one option,Permanent / Recurring,Epic,,,Potentially High,SelectorValue,ItemPet/PetToy_choose_7,Exact localized item name/description from supplied snapshot; category fields are normalized for the optimizer.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
32306,Good Collectible Chest,Get 1 random Good Collectible,Collectibles,Collectible Random Container,Random Container,Yes,No,Yes,Random reward,Permanent / Recurring,Good,,,No or unknown,ReferenceOnly,ItemCollection/collection_drop_2,Exact localized item name/description from supplied snapshot; category fields are normalized for the optimizer.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
32307,Better Collectible Chest,Get 1 random Better Collectible,Collectibles,Collectible Random Container,Random Container,Yes,No,Yes,Random reward,Permanent / Recurring,Better,,,No or unknown,ReferenceOnly,ItemCollection/collection_drop_3,Exact localized item name/description from supplied snapshot; category fields are normalized for the optimizer.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
32308,Excellent Collectible Chest,Get 1 random Excellent Collectible,Collectibles,Collectible Random Container,Random Container,Yes,No,Yes,Random reward,Permanent / Recurring,Excellent,,,No or unknown,ReferenceOnly,ItemCollection/collection_drop_4,Exact localized item name/description from supplied snapshot; category fields are normalized for the optimizer.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
32309,Epic Collectible Chest,Get 1 random Epic Collectible,Collectibles,Collectible Random Container,Random Container,Yes,No,Yes,Random reward,Permanent / Recurring,Epic,,,No or unknown,ReferenceOnly,ItemCollection/collection_drop_7,Exact localized item name/description from supplied snapshot; category fields are normalized for the optimizer.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
32310,Legend Collectible Chest,Get 1 random Legend Collectible,Collectibles,Collectible Random Container,Random Container,Yes,No,Yes,Random reward,Permanent / Recurring,Legend,,,No or unknown,ReferenceOnly,ItemCollection/collection_drop_11,Exact localized item name/description from supplied snapshot; category fields are normalized for the optimizer.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
32311,Random Better pet toy,Get 1 random Better pet toy,Pets,Pet Toy Random Container,Random Container,Yes,No,Yes,Random reward,Permanent / Recurring,Better,,,No or unknown,ReferenceOnly,ItemPet/PetToy_drop_3,Exact localized item name/description from supplied snapshot; category fields are normalized for the optimizer.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
32312,Random Excellent pet toy,Get 1 random Excellent pet toy,Pets,Pet Toy Random Container,Random Container,Yes,No,Yes,Random reward,Permanent / Recurring,Excellent,,,No or unknown,ReferenceOnly,ItemPet/PetToy_drop_4,Exact localized item name/description from supplied snapshot; category fields are normalized for the optimizer.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
32313,Random Epic pet toy,Get 1 random Epic pet toy,Pets,Pet Toy Random Container,Random Container,Yes,No,Yes,Random reward,Permanent / Recurring,Epic,,,No or unknown,ReferenceOnly,ItemPet/PetToy_drop_7,Exact localized item name/description from supplied snapshot; category fields are normalized for the optimizer.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
32314,Random Pet Toy,Get 1 random pet toy,Pets,Pet Toy Random Container,Random Container,Yes,No,Yes,Random reward,Permanent / Recurring,,,,No or unknown,ReferenceOnly,ItemPet/PetToy_drop,Exact localized item name/description from supplied snapshot; category fields are normalized for the optimizer.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
32326,Good Collectible Chest,Get 1 random Good Collectible,Collectibles,Collectible Random Container,Random Container,Yes,No,Yes,Random reward,Permanent / Recurring,Good,,,No or unknown,ReferenceOnly,ItemCollection/collection_drop_2,Exact localized item name/description from supplied snapshot; category fields are normalized for the optimizer.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
32327,Better Collectible Chest,Get 1 random Better Collectible,Collectibles,Collectible Random Container,Random Container,Yes,No,Yes,Random reward,Permanent / Recurring,Better,,,No or unknown,ReferenceOnly,ItemCollection/collection_drop_3,Exact localized item name/description from supplied snapshot; category fields are normalized for the optimizer.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
32328,Excellent Collectible Chest,Get 1 random Excellent Collectible,Collectibles,Collectible Random Container,Random Container,Yes,No,Yes,Random reward,Permanent / Recurring,Excellent,,,No or unknown,ReferenceOnly,ItemCollection/collection_drop_4,Exact localized item name/description from supplied snapshot; category fields are normalized for the optimizer.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
32329,Epic Collectible Chest,Get 1 random Epic Collectible,Collectibles,Collectible Random Container,Random Container,Yes,No,Yes,Random reward,Permanent / Recurring,Epic,,,No or unknown,ReferenceOnly,ItemCollection/collection_drop_7,Exact localized item name/description from supplied snapshot; category fields are normalized for the optimizer.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
32330,Legend Collectible Chest,Get 1 random Legend Collectible,Collectibles,Collectible Random Container,Random Container,Yes,No,Yes,Random reward,Permanent / Recurring,Legend,,,No or unknown,ReferenceOnly,ItemCollection/collection_drop_11,Exact localized item name/description from supplied snapshot; category fields are normalized for the optimizer.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
32341,Good Collectible Chest,Get 1 random Good Collectible,Collectibles,Collectible Random Container,Random Container,Yes,No,Yes,Random reward,Permanent / Recurring,Good,,,No or unknown,ReferenceOnly,ItemCollection/collection_drop_2,Exact localized item name/description from supplied snapshot; category fields are normalized for the optimizer.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
32342,Better Collectible Chest,Get 1 random Better Collectible,Collectibles,Collectible Random Container,Random Container,Yes,No,Yes,Random reward,Permanent / Recurring,Better,,,No or unknown,ReferenceOnly,ItemCollection/collection_drop_3,Exact localized item name/description from supplied snapshot; category fields are normalized for the optimizer.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
32343,Excellent Collectible Chest,Get 1 random Excellent Collectible,Collectibles,Collectible Random Container,Random Container,Yes,No,Yes,Random reward,Permanent / Recurring,Excellent,,,No or unknown,ReferenceOnly,ItemCollection/collection_drop_4,Exact localized item name/description from supplied snapshot; category fields are normalized for the optimizer.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
32344,Epic Collectible Chest,Get 1 random Epic Collectible,Collectibles,Collectible Random Container,Random Container,Yes,No,Yes,Random reward,Permanent / Recurring,Epic,,,No or unknown,ReferenceOnly,ItemCollection/collection_drop_7,Exact localized item name/description from supplied snapshot; category fields are normalized for the optimizer.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
32345,Legend Collectible Chest,Get 1 random Legend Collectible,Collectibles,Collectible Random Container,Random Container,Yes,No,Yes,Random reward,Permanent / Recurring,Legend,,,No or unknown,ReferenceOnly,ItemCollection/collection_drop_11,Exact localized item name/description from supplied snapshot; category fields are normalized for the optimizer.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
32356,Good Collectible Chest,Get 1 random Good Collectible,Collectibles,Collectible Random Container,Random Container,Yes,No,Yes,Random reward,Permanent / Recurring,Good,,,No or unknown,ReferenceOnly,ItemCollection/collection_drop_2,Exact localized item name/description from supplied snapshot; category fields are normalized for the optimizer.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
32357,Better Collectible Chest,Get 1 random Better Collectible,Collectibles,Collectible Random Container,Random Container,Yes,No,Yes,Random reward,Permanent / Recurring,Better,,,No or unknown,ReferenceOnly,ItemCollection/collection_drop_3,Exact localized item name/description from supplied snapshot; category fields are normalized for the optimizer.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
32358,Excellent Collectible Chest,Get 1 random Excellent Collectible,Collectibles,Collectible Random Container,Random Container,Yes,No,Yes,Random reward,Permanent / Recurring,Excellent,,,No or unknown,ReferenceOnly,ItemCollection/collection_drop_4,Exact localized item name/description from supplied snapshot; category fields are normalized for the optimizer.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
32359,Epic Collectible Chest,Get 1 random Epic Collectible,Collectibles,Collectible Random Container,Random Container,Yes,No,Yes,Random reward,Permanent / Recurring,Epic,,,No or unknown,ReferenceOnly,ItemCollection/collection_drop_7,Exact localized item name/description from supplied snapshot; category fields are normalized for the optimizer.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
32360,Legend Collectible Chest,Get 1 random Legend Collectible,Collectibles,Collectible Random Container,Random Container,Yes,No,Yes,Random reward,Permanent / Recurring,Legend,,,No or unknown,ReferenceOnly,ItemCollection/collection_drop_11,Exact localized item name/description from supplied snapshot; category fields are normalized for the optimizer.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
32371,Good Collectible Chest,Get 1 random Good Collectible,Collectibles,Collectible Random Container,Random Container,Yes,No,Yes,Random reward,Permanent / Recurring,Good,,,No or unknown,ReferenceOnly,ItemCollection/collection_drop_2,Exact localized item name/description from supplied snapshot; category fields are normalized for the optimizer.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
32372,Better Collectible Chest,Get 1 random Better Collectible,Collectibles,Collectible Random Container,Random Container,Yes,No,Yes,Random reward,Permanent / Recurring,Better,,,No or unknown,ReferenceOnly,ItemCollection/collection_drop_3,Exact localized item name/description from supplied snapshot; category fields are normalized for the optimizer.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
32373,Excellent Collectible Chest,Get 1 random Excellent Collectible,Collectibles,Collectible Random Container,Random Container,Yes,No,Yes,Random reward,Permanent / Recurring,Excellent,,,No or unknown,ReferenceOnly,ItemCollection/collection_drop_4,Exact localized item name/description from supplied snapshot; category fields are normalized for the optimizer.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
32374,Epic Collectible Chest,Get 1 random Epic Collectible,Collectibles,Collectible Random Container,Random Container,Yes,No,Yes,Random reward,Permanent / Recurring,Epic,,,No or unknown,ReferenceOnly,ItemCollection/collection_drop_7,Exact localized item name/description from supplied snapshot; category fields are normalized for the optimizer.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
32375,Legend Collectible Chest,Get 1 random Legend Collectible,Collectibles,Collectible Random Container,Random Container,Yes,No,Yes,Random reward,Permanent / Recurring,Legend,,,No or unknown,ReferenceOnly,ItemCollection/collection_drop_11,Exact localized item name/description from supplied snapshot; category fields are normalized for the optimizer.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
32386,Good Collectible Chest,Get 1 random Good Collectible,Collectibles,Collectible Random Container,Random Container,Yes,No,Yes,Random reward,Permanent / Recurring,Good,,,No or unknown,ReferenceOnly,ItemCollection/collection_drop_2,Exact localized item name/description from supplied snapshot; category fields are normalized for the optimizer.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
32387,Better Collectible Chest,Get 1 random Better Collectible,Collectibles,Collectible Random Container,Random Container,Yes,No,Yes,Random reward,Permanent / Recurring,Better,,,No or unknown,ReferenceOnly,ItemCollection/collection_drop_3,Exact localized item name/description from supplied snapshot; category fields are normalized for the optimizer.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
32388,Excellent Collectible Chest,Get 1 random Excellent Collectible,Collectibles,Collectible Random Container,Random Container,Yes,No,Yes,Random reward,Permanent / Recurring,Excellent,,,No or unknown,ReferenceOnly,ItemCollection/collection_drop_4,Exact localized item name/description from supplied snapshot; category fields are normalized for the optimizer.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
