Choice_Item_ID,Choice_Item_Name,Choice_Scope,Option_Order,Option_Name,Option_Category,Option_Status,Rarity_Awarded,Notes,Source_URLs
31110,S Grade Excellent Equipment Choice Pack,Equipment,2,Lightchaser,Equipment,Exact,Excellent,The chosen item is awarded at the rarity shown on the pack.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
31110,S Grade Excellent Equipment Choice Pack,Equipment,3,Sword of Disorder,Equipment,Exact,Excellent,The chosen item is awarded at the rarity shown on the pack.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
31110,S Grade Excellent Equipment Choice Pack,Equipment,4,Eternal Necklace,Equipment,Exact,Excellent,The chosen item is awarded at the rarity shown on the pack.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
31110,S Grade Excellent Equipment Choice Pack,Equipment,5,Stone of Cleaving,Equipment,Exact,Excellent,The chosen item is awarded at the rarity shown on the pack.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
31110,S Grade Excellent Equipment Choice Pack,Equipment,6,Voidwaker Emblem,Equipment,Exact,Excellent,The chosen item is awarded at the rarity shown on the pack.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
31110,S Grade Excellent Equipment Choice Pack,Equipment,7,Eternal Gloves,Equipment,Exact,Excellent,The chosen item is awarded at the rarity shown on the pack.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
31110,S Grade Excellent Equipment Choice Pack,Equipment,8,Voidwaker Handguards,Equipment,Exact,Excellent,The chosen item is awarded at the rarity shown on the pack.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
31110,S Grade Excellent Equipment Choice Pack,Equipment,9,Chaos Gauntlet,Equipment,Exact,Excellent,The chosen item is awarded at the rarity shown on the pack.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
31110,S Grade Excellent Equipment Choice Pack,Equipment,10,Eternal Suit,Equipment,Exact,Excellent,The chosen item is awarded at the rarity shown on the pack.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
31110,S Grade Excellent Equipment Choice Pack,Equipment,11,Voidwaker Windbreaker,Equipment,Exact,Excellent,The chosen item is awarded at the rarity shown on the pack.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
31110,S Grade Excellent Equipment Choice Pack,Equipment,12,Armor of Quietus,Equipment,Exact,Excellent,The chosen item is awarded at the rarity shown on the pack.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
31110,S Grade Excellent Equipment Choice Pack,Equipment,13,Twisting Belt,Equipment,Exact,Excellent,The chosen item is awarded at the rarity shown on the pack.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
31110,S Grade Excellent Equipment Choice Pack,Equipment,14,Eternal Belt,Equipment,Exact,Excellent,The chosen item is awarded at the rarity shown on the pack.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
31110,S Grade Excellent Equipment Choice Pack,Equipment,15,Voidwaker Sash,Equipment,Exact,Excellent,The chosen item is awarded at the rarity shown on the pack.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
31110,S Grade Excellent Equipment Choice Pack,Equipment,16,Voidwaker Treads,Equipment,Exact,Excellent,The chosen item is awarded at the rarity shown on the pack.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
31110,S Grade Excellent Equipment Choice Pack,Equipment,17,Eternal Boots,Equipment,Exact,Excellent,The chosen item is awarded at the rarity shown on the pack.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
31110,S Grade Excellent Equipment Choice Pack,Equipment,18,Shoes of Confusion,Equipment,Exact,Excellent,The chosen item is awarded at the rarity shown on the pack.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
31111,S Grade Excellent Equipment Choice Pack,Equipment,1,Void Power,Equipment,Exact,Excellent,The chosen item is awarded at the rarity shown on the pack.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
31111,S Grade Excellent Equipment Choice Pack,Equipment,2,Lightchaser,Equipment,Exact,Excellent,The chosen item is awarded at the rarity shown on the pack.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
31111,S Grade Excellent Equipment Choice Pack,Equipment,3,Sword of Disorder,Equipment,Exact,Excellent,The chosen item is awarded at the rarity shown on the pack.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
31111,S Grade Excellent Equipment Choice Pack,Equipment,4,Eternal Necklace,Equipment,Exact,Excellent,The chosen item is awarded at the rarity shown on the pack.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
31111,S Grade Excellent Equipment Choice Pack,Equipment,5,Stone of Cleaving,Equipment,Exact,Excellent,The chosen item is awarded at the rarity shown on the pack.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
31111,S Grade Excellent Equipment Choice Pack,Equipment,6,Voidwaker Emblem,Equipment,Exact,Excellent,The chosen item is awarded at the rarity shown on the pack.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
31111,S Grade Excellent Equipment Choice Pack,Equipment,7,Eternal Gloves,Equipment,Exact,Excellent,The chosen item is awarded at the rarity shown on the pack.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
31111,S Grade Excellent Equipment Choice Pack,Equipment,8,Voidwaker Handguards,Equipment,Exact,Excellent,The chosen item is awarded at the rarity shown on the pack.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
31111,S Grade Excellent Equipment Choice Pack,Equipment,9,Chaos Gauntlet,Equipment,Exact,Excellent,The chosen item is awarded at the rarity shown on the pack.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
31111,S Grade Excellent Equipment Choice Pack,Equipment,10,Eternal Suit,Equipment,Exact,Excellent,The chosen item is awarded at the rarity shown on the pack.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
31111,S Grade Excellent Equipment Choice Pack,Equipment,11,Voidwaker Windbreaker,Equipment,Exact,Excellent,The chosen item is awarded at the rarity shown on the pack.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
31111,S Grade Excellent Equipment Choice Pack,Equipment,12,Armor of Quietus,Equipment,Exact,Excellent,The chosen item is awarded at the rarity shown on the pack.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
31111,S Grade Excellent Equipment Choice Pack,Equipment,13,Twisting Belt,Equipment,Exact,Excellent,The chosen item is awarded at the rarity shown on the pack.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
31111,S Grade Excellent Equipment Choice Pack,Equipment,14,Eternal Belt,Equipment,Exact,Excellent,The chosen item is awarded at the rarity shown on the pack.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
31111,S Grade Excellent Equipment Choice Pack,Equipment,15,Voidwaker Sash,Equipment,Exact,Excellent,The chosen item is awarded at the rarity shown on the pack.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
31111,S Grade Excellent Equipment Choice Pack,Equipment,16,Voidwaker Treads,Equipment,Exact,Excellent,The chosen item is awarded at the rarity shown on the pack.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
31111,S Grade Excellent Equipment Choice Pack,Equipment,17,Eternal Boots,Equipment,Exact,Excellent,The chosen item is awarded at the rarity shown on the pack.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
31111,S Grade Excellent Equipment Choice Pack,Equipment,18,Shoes of Confusion,Equipment,Exact,Excellent,The chosen item is awarded at the rarity shown on the pack.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
31211,Eternal Excellent Choice Supply Crate,Equipment,1,Lightchaser,Equipment,Exact,Eternal,,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
31211,Eternal Excellent Choice Supply Crate,Equipment,2,Eternal Necklace,Equipment,Exact,Eternal,,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
31211,Eternal Excellent Choice Supply Crate,Equipment,3,Eternal Gloves,Equipment,Exact,Eternal,,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
31211,Eternal Excellent Choice Supply Crate,Equipment,4,Eternal Suit,Equipment,Exact,Eternal,,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
31211,Eternal Excellent Choice Supply Crate,Equipment,5,Eternal Belt,Equipment,Exact,Eternal,,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
31211,Eternal Excellent Choice Supply Crate,Equipment,6,Eternal Boots,Equipment,Exact,Eternal,,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
31212,Voidwaker Excellent Choice Supply Crate,Equipment,1,Void Power,Equipment,Exact,Excellent,,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
31212,Voidwaker Excellent Choice Supply Crate,Equipment,2,Voidwaker Emblem,Equipment,Exact,Excellent,,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
31212,Voidwaker Excellent Choice Supply Crate,Equipment,3,Voidwaker Handguards,Equipment,Exact,Excellent,,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
31212,Voidwaker Excellent Choice Supply Crate,Equipment,4,Voidwaker Windbreaker,Equipment,Exact,Excellent,,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
31212,Voidwaker Excellent Choice Supply Crate,Equipment,5,Voidwaker Sash,Equipment,Exact,Excellent,,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
31212,Voidwaker Excellent Choice Supply Crate,Equipment,6,Voidwaker Treads,Equipment,Exact,Excellent,,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
31213,Chaos Excellent Choice Supply Crate,Equipment,1,Sword of Disorder,Equipment,Exact,Excellent,,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
31213,Chaos Excellent Choice Supply Crate,Equipment,2,Stone of Cleaving,Equipment,Exact,Excellent,,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
31213,Chaos Excellent Choice Supply Crate,Equipment,3,Chaos Gauntlet,Equipment,Exact,Excellent,,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
31213,Chaos Excellent Choice Supply Crate,Equipment,4,Armor of Quietus,Equipment,Exact,Excellent,,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
31213,Chaos Excellent Choice Supply Crate,Equipment,5,Twisting Belt,Equipment,Exact,Excellent,,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
31213,Chaos Excellent Choice Supply Crate,Equipment,6,Shoes of Confusion,Equipment,Exact,Excellent,,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
32101,Normal Part Choice Pack,Tech Part,1,Antimatter Generator,Tech Part,Exact,Normal,,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
32101,Normal Part Choice Pack,Tech Part,2,Precision Device,Tech Part,Exact,Normal,,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
32101,Normal Part Choice Pack,Tech Part,3,Phase Converter,Tech Part,Exact,Normal,,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
32101,Normal Part Choice Pack,Tech Part,4,Quantum Polarizer,Tech Part,Exact,Normal,,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
32101,Normal Part Choice Pack,Tech Part,5,Annihilator,Tech Part,Exact,Normal,,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
32101,Normal Part Choice Pack,Tech Part,6,Energy Diffuser,Tech Part,Exact,Normal,,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
32101,Normal Part Choice Pack,Tech Part,7,Hi-Maintainer,Tech Part,Exact,Normal,,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
32101,Normal Part Choice Pack,Tech Part,8,Exo-skeleton,Tech Part,Exact,Normal,,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
32101,Normal Part Choice Pack,Tech Part,9,Gravity Controller,Tech Part,Exact,Normal,,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
32101,Normal Part Choice Pack,Tech Part,10,Conduction Device,Tech Part,Exact,Normal,,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
32101,Normal Part Choice Pack,Tech Part,11,Energy Collector,Tech Part,Exact,Normal,,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
32101,Normal Part Choice Pack,Tech Part,12,Nanobot,Tech Part,Exact,Normal,,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
32102,Good Part Choice Pack,Tech Part,1,Antimatter Generator,Tech Part,Exact,Good,,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
32102,Good Part Choice Pack,Tech Part,2,Precision Device,Tech Part,Exact,Good,,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
32102,Good Part Choice Pack,Tech Part,3,Phase Converter,Tech Part,Exact,Good,,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
32102,Good Part Choice Pack,Tech Part,4,Quantum Polarizer,Tech Part,Exact,Good,,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
32102,Good Part Choice Pack,Tech Part,5,Annihilator,Tech Part,Exact,Good,,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
32102,Good Part Choice Pack,Tech Part,6,Energy Diffuser,Tech Part,Exact,Good,,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
32102,Good Part Choice Pack,Tech Part,7,Hi-Maintainer,Tech Part,Exact,Good,,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
32102,Good Part Choice Pack,Tech Part,8,Exo-skeleton,Tech Part,Exact,Good,,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
32102,Good Part Choice Pack,Tech Part,9,Gravity Controller,Tech Part,Exact,Good,,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
32102,Good Part Choice Pack,Tech Part,10,Conduction Device,Tech Part,Exact,Good,,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
32102,Good Part Choice Pack,Tech Part,11,Energy Collector,Tech Part,Exact,Good,,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
32102,Good Part Choice Pack,Tech Part,12,Nanobot,Tech Part,Exact,Good,,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
32103,Better Part Choice Pack,Tech Part,1,Antimatter Generator,Tech Part,Exact,Better,,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
32103,Better Part Choice Pack,Tech Part,2,Precision Device,Tech Part,Exact,Better,,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
32103,Better Part Choice Pack,Tech Part,3,Phase Converter,Tech Part,Exact,Better,,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
32103,Better Part Choice Pack,Tech Part,4,Quantum Polarizer,Tech Part,Exact,Better,,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
32103,Better Part Choice Pack,Tech Part,5,Annihilator,Tech Part,Exact,Better,,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
32103,Better Part Choice Pack,Tech Part,6,Energy Diffuser,Tech Part,Exact,Better,,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
32103,Better Part Choice Pack,Tech Part,7,Hi-Maintainer,Tech Part,Exact,Better,,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
32103,Better Part Choice Pack,Tech Part,8,Exo-skeleton,Tech Part,Exact,Better,,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
32103,Better Part Choice Pack,Tech Part,9,Gravity Controller,Tech Part,Exact,Better,,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
32103,Better Part Choice Pack,Tech Part,10,Conduction Device,Tech Part,Exact,Better,,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
32103,Better Part Choice Pack,Tech Part,11,Energy Collector,Tech Part,Exact,Better,,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
32103,Better Part Choice Pack,Tech Part,12,Nanobot,Tech Part,Exact,Better,,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
32104,Excellent Part Choice Pack,Tech Part,1,Antimatter Generator,Tech Part,Exact,Excellent,,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
32104,Excellent Part Choice Pack,Tech Part,2,Precision Device,Tech Part,Exact,Excellent,,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
32104,Excellent Part Choice Pack,Tech Part,3,Phase Converter,Tech Part,Exact,Excellent,,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
32104,Excellent Part Choice Pack,Tech Part,4,Quantum Polarizer,Tech Part,Exact,Excellent,,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
32104,Excellent Part Choice Pack,Tech Part,5,Annihilator,Tech Part,Exact,Excellent,,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
32104,Excellent Part Choice Pack,Tech Part,6,Energy Diffuser,Tech Part,Exact,Excellent,,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
32104,Excellent Part Choice Pack,Tech Part,7,Hi-Maintainer,Tech Part,Exact,Excellent,,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
32104,Excellent Part Choice Pack,Tech Part,8,Exo-skeleton,Tech Part,Exact,Excellent,,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
32104,Excellent Part Choice Pack,Tech Part,9,Gravity Controller,Tech Part,Exact,Excellent,,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
